, ,assets_size,assets_stablecoins,assets_usdc,dt,stablecoins_ratio,usdc_ratio
58,1.0,5161174737.3378,559727508.8775178,440177341.802641,2024-01-23T00:00:00Z,0.10844963353560713,0.08528626992964204
59,1.0,5141724002.417938,454451625.62292606,334669637.561703,2024-01-22T00:00:00Z,0.08838506800622056,0.06508899299229633
60,1.0,5162526846.4634495,485301602.26653564,365644796.029204,2024-01-21T00:00:00Z,0.09400466413050963,0.07082671081501228
61,1.0,5166655206.35307,484335990.22872686,364705398.151534,2024-01-20T00:00:00Z,0.09374265765464147,0.07058829815140008
62,1.0,5213256471.460179,341980245.8781979,222163455.12941402,2024-01-19T00:00:00Z,0.06559820099977026,0.042615101778637095
63,1.0,5177031482.878487,358887782.93696386,239070992.18818,2024-01-18T00:00:00Z,0.06932308295282344,0.04617916521829879
64,1.0,5186979933.126288,335274376.9743339,215475963.48603898,2024-01-17T00:00:00Z,0.06463768537702012,0.041541699845398794
65,1.0,5193465375.187659,311535337.6473909,191736924.15909597,2024-01-16T00:00:00Z,0.059986023809032125,0.03691887984372435
66,1.0,5195550668.711996,337247452.4082859,217422138.919991,2024-01-15T00:00:00Z,0.06491081964404964,0.04184775643308105
67,1.0,5215829355.001927,375662287.35644794,256310461.069798,2024-01-14T00:00:00Z,0.07202350034634313,0.049140883189362564
