,dt,maturity,outflow,outflow_dai_only,outflow_surplus_buffer,total_period
4559,2022-02-20 00:00:00+00:00,3-months,445913875.9000441,445913875.9000441,0.0,9930837779.075895
4560,2022-02-19 00:00:00+00:00,1-block,979571102.1380386,979571102.1380386,0.0,9947719272.280476
4561,2022-02-19 00:00:00+00:00,1-week,1304172890.9382694,1304172890.9382694,0.0,9947719272.280476
4562,2022-02-19 00:00:00+00:00,1-month,302771602.0432139,302771602.0432139,0.0,9947719272.280476
4563,2022-02-19 00:00:00+00:00,1-day,979571102.1380386,979571102.1380386,0.0,9947719272.280476
4564,2022-02-19 00:00:00+00:00,1-year,5934920375.2870245,5872089700.166282,62830675.12074258,9947719272.280476
4565,2022-02-19 00:00:00+00:00,3-months,446712199.7358894,446712199.7358894,0.0,9947719272.280476
4566,2022-02-18 00:00:00+00:00,1-day,979845627.7533255,979845627.7533255,0.0,9922201481.448914
4567,2022-02-18 00:00:00+00:00,1-year,5892534416.845739,5829836716.663592,62697700.18214751,9922201481.448914
4568,2022-02-18 00:00:00+00:00,1-week,1313257887.4240296,1313257887.4240296,0.0,9922201481.448914
4569,2022-02-18 00:00:00+00:00,3-months,451023926.82466537,451023926.82466537,0.0,9922201481.448914
4570,2022-02-18 00:00:00+00:00,1-block,979845627.7533255,979845627.7533255,0.0,9922201481.448914
4571,2022-02-18 00:00:00+00:00,1-month,305693994.84782875,305693994.84782875,0.0,9922201481.448914
4572,2022-02-17 00:00:00+00:00,1-day,984767423.4381306,984767423.4381306,0.0,9960146620.700533
4573,2022-02-17 00:00:00+00:00,1-week,1323384386.1747947,1323384386.1747947,0.0,9960146620.700533
4574,2022-02-17 00:00:00+00:00,1-block,984767423.4381306,984767423.4381306,0.0,9960146620.700533
4575,2022-02-17 00:00:00+00:00,3-months,454984292.1705794,454984292.1705794,0.0,9960146620.700533
4576,2022-02-17 00:00:00+00:00,1-year,5903864853.007727,5841348447.158816,62516405.84890982,9960146620.700533
4577,2022-02-17 00:00:00+00:00,1-month,308378242.4711705,308378242.4711705,0.0,9960146620.700533
4578,2022-02-16 00:00:00+00:00,1-month,311675512.8507373,311675512.8507373,0.0,10044676041.213799
4579,2022-02-16 00:00:00+00:00,3-months,459849117.3207599,459849117.3207599,0.0,10044676041.213799
4580,2022-02-16 00:00:00+00:00,1-day,993696770.8202925,993696770.8202925,0.0,10044676041.213799
4581,2022-02-16 00:00:00+00:00,1-week,1336923844.618788,1336923844.618788,0.0,10044676041.213799
4582,2022-02-16 00:00:00+00:00,1-year,5948834024.782928,5886562950.977224,62271073.80570391,10044676041.213799
4583,2022-02-16 00:00:00+00:00,1-block,993696770.8202925,993696770.8202925,0.0,10044676041.213799
4584,2022-02-15 00:00:00+00:00,1-week,1336591002.1022696,1336591002.1022696,0.0,10118832636.481468
4585,2022-02-15 00:00:00+00:00,1-month,310933935.72182816,310933935.72182816,0.0,10118832636.481468
4586,2022-02-15 00:00:00+00:00,1-day,998796516.3668501,998796516.3668501,0.0,10118832636.481468
4587,2022-02-15 00:00:00+00:00,1-year,6014959678.793104,5952992110.295622,61967568.49748277,10118832636.481468
4588,2022-02-15 00:00:00+00:00,1-block,998796516.3668501,998796516.3668501,0.0,10118832636.481468
4589,2022-02-15 00:00:00+00:00,3-months,458754987.1305661,458754987.1305661,0.0,10118832636.481468
4590,2022-02-14 00:00:00+00:00,1-week,1326402597.2185254,1326402597.2185254,0.0,9974163734.63957
4591,2022-02-14 00:00:00+00:00,1-month,309148815.4643959,309148815.4643959,0.0,9974163734.63957
4592,2022-02-14 00:00:00+00:00,1-year,5909547743.346886,5847792861.239191,61754882.107693635,9974163734.63957
4593,2022-02-14 00:00:00+00:00,1-day,986471687.7327868,986471687.7327868,0.0,9974163734.63957
4594,2022-02-14 00:00:00+00:00,3-months,456121203.14419067,456121203.14419067,0.0,9974163734.63957
4595,2022-02-14 00:00:00+00:00,1-block,986471687.7327868,986471687.7327868,0.0,9974163734.63957
4596,2022-02-13 00:00:00+00:00,1-month,310099938.0603027,310099938.0603027,0.0,9991892972.900469
4597,2022-02-13 00:00:00+00:00,1-week,1330099426.7121806,1330099426.7121806,0.0,9991892972.900469
4598,2022-02-13 00:00:00+00:00,1-day,988500409.6272454,988500409.6272454,0.0,9991892972.900469
4599,2022-02-13 00:00:00+00:00,1-year,5917168290.095999,5854940510.570865,62227779.525133766,9991892972.900469
4600,2022-02-13 00:00:00+00:00,3-months,457524498.7774957,457524498.7774957,0.0,9991892972.900469
4601,2022-02-13 00:00:00+00:00,1-block,988500409.6272454,988500409.6272454,0.0,9991892972.900469
4602,2022-02-12 00:00:00+00:00,1-year,5912709975.401287,5850649686.914279,62060288.48700827,9991261604.1536
4603,2022-02-12 00:00:00+00:00,1-month,310632450.06164324,310632450.06164324,0.0,9991261604.1536
4604,2022-02-12 00:00:00+00:00,1-block,988866721.3486214,988866721.3486214,0.0,9991261604.1536
4605,2022-02-12 00:00:00+00:00,1-day,988866721.3486214,988866721.3486214,0.0,9991261604.1536
4606,2022-02-12 00:00:00+00:00,1-week,1331875563.7713292,1331875563.7713292,0.0,9991261604.1536
4607,2022-02-12 00:00:00+00:00,3-months,458310172.2220966,458310172.2220966,0.0,9991261604.1536
4608,2022-02-11 00:00:00+00:00,1-block,989915401.9027334,989915401.9027334,0.0,10003497470.3688
4609,2022-02-11 00:00:00+00:00,1-year,5921732542.267758,5859954742.211405,61777800.056354284,10003497470.3688
4610,2022-02-11 00:00:00+00:00,1-month,310761459.2282227,310761459.2282227,0.0,10003497470.3688
4611,2022-02-11 00:00:00+00:00,1-day,989915401.9027334,989915401.9027334,0.0,10003497470.3688
4612,2022-02-11 00:00:00+00:00,1-week,1332672151.4519405,1332672151.4519405,0.0,10003497470.3688
4613,2022-02-11 00:00:00+00:00,3-months,458500513.61541057,458500513.61541057,0.0,10003497470.3688
4614,2022-02-10 00:00:00+00:00,1-week,1342922289.4708562,1342922289.4708562,0.0,9973408986.323593
4615,2022-02-10 00:00:00+00:00,1-day,990137404.9202325,990137404.9202325,0.0,9973408986.323593
4616,2022-02-10 00:00:00+00:00,3-months,463381288.30119675,463381288.30119675,0.0,9973408986.323593
4617,2022-02-10 00:00:00+00:00,1-year,5872761058.862487,5811168911.861389,61592147.0010974,9973408986.323593
4618,2022-02-10 00:00:00+00:00,1-block,990137404.9202325,990137404.9202325,0.0,9973408986.323593
4619,2022-02-10 00:00:00+00:00,1-month,314069539.84858894,314069539.84858894,0.0,9973408986.323593
4620,2022-02-09 00:00:00+00:00,3-months,461114158.9038026,461114158.9038026,0.0,9930414976.100428
4621,2022-02-09 00:00:00+00:00,1-block,985731266.6069415,985731266.6069415,0.0,9930414976.100428
4622,2022-02-09 00:00:00+00:00,1-year,5848786214.645649,5787459350.394609,61326864.25103926,9930414976.100428
4623,2022-02-09 00:00:00+00:00,1-month,312532929.9236884,312532929.9236884,0.0,9930414976.100428
4624,2022-02-09 00:00:00+00:00,1-week,1336519139.413405,1336519139.413405,0.0,9930414976.100428
4625,2022-02-09 00:00:00+00:00,1-day,985731266.6069415,985731266.6069415,0.0,9930414976.100428
4626,2022-02-08 00:00:00+00:00,1-week,1323700478.6774392,1323700478.6774392,0.0,9841282994.363476
4627,2022-02-08 00:00:00+00:00,1-day,976680411.2058516,976680411.2058516,0.0,9841282994.363476
4628,2022-02-08 00:00:00+00:00,1-year,5798118704.882373,5737073130.007691,61045574.87468139,9841282994.363476
4629,2022-02-08 00:00:00+00:00,3-months,456617675.2005062,456617675.2005062,0.0,9841282994.363476
4630,2022-02-08 00:00:00+00:00,1-block,976680411.2058516,976680411.2058516,0.0,9841282994.363476
4631,2022-02-08 00:00:00+00:00,1-month,309485313.19145423,309485313.19145423,0.0,9841282994.363476
4632,2022-02-07 00:00:00+00:00,1-week,1276865714.4675713,1276865714.4675713,0.0,9642405375.788908
4633,2022-02-07 00:00:00+00:00,1-day,952366197.0183731,952366197.0183731,0.0,9642405375.788908
4634,2022-02-07 00:00:00+00:00,3-months,438585266.93389255,438585266.93389255,0.0,9642405375.788908
4635,2022-02-07 00:00:00+00:00,1-month,297263347.5885272,297263347.5885272,0.0,9642405375.788908
4636,2022-02-07 00:00:00+00:00,1-year,5724958652.762171,5664137407.484158,60821245.27801372,9642405375.788908
4637,2022-02-07 00:00:00+00:00,1-block,952366197.0183731,952366197.0183731,0.0,9642405375.788908
4638,2022-02-06 00:00:00+00:00,1-block,934335222.7757838,934335222.7757838,0.0,9501345566.937191
4639,2022-02-06 00:00:00+00:00,3-months,424272946.040373,424272946.040373,0.0,9501345566.937191
4640,2022-02-06 00:00:00+00:00,1-year,5680662891.927251,5619904244.867744,60758647.05950573,9501345566.937191
4641,2022-02-06 00:00:00+00:00,1-week,1240176508.879525,1240176508.879525,0.0,9501345566.937191
4642,2022-02-06 00:00:00+00:00,1-day,934335222.7757838,934335222.7757838,0.0,9501345566.937191
4643,2022-02-06 00:00:00+00:00,1-month,287562774.5384751,287562774.5384751,0.0,9501345566.937191
4644,2022-02-05 00:00:00+00:00,1-block,933170188.6235616,933170188.6235616,0.0,9487056329.262108
4645,2022-02-05 00:00:00+00:00,1-month,287431489.54308504,287431489.54308504,0.0,9487056329.262108
