period,collateral,daily_revenues
2022-08-24,CRVV1ETHSTETH-A,-109.42027788485004
2022-08-24,ETH-A,13425.808060891879
2022-08-24,ETH-B,5337.901436530307
2022-08-24,ETH-C,4270.006908795285
2022-08-24,GUNIV3DAIUSDC1-A,257.062419236136
2022-08-24,RENBTC-A,940.1100474590928
2022-08-24,RWA002-A,2910.456552714858
2022-08-24,RWA003-A,687.5733355102375
2022-08-24,WBTC-B,1065.7225902731425
2022-08-24,WBTC-C,423.3743158701327
2022-08-24,WSTETH-A,8834.441199473236
2022-08-23,ETH-A,18436.721861726488
2022-08-23,ETH-B,4560.7563914692855
2022-08-23,ETH-C,4445.607319301967
2022-08-23,GUNIV3DAIUSDC1-A,1616.4058319452104
2022-08-23,GUNIV3DAIUSDC2-A,2751.1705447363042
2022-08-23,RWA003-A,15860.633735853473
2022-08-23,WBTC-A,19411.327546632332
2022-08-23,WBTC-B,581.7129851123548
2022-08-23,WBTC-C,920.5903018192828
2022-08-23,WSTETH-A,22278.30754805503
2022-08-23,WSTETH-B,0.0
2022-08-22,ETH-A,9738.946521677404
2022-08-22,ETH-B,6893.436320704091
2022-08-22,ETH-C,4607.243874498513
2022-08-22,RWA002-A,7126.017762654066
2022-08-22,WBTC-A,22651.95930899117
2022-08-22,WBTC-B,684.9739399482947
2022-08-22,WBTC-C,2129.642333132991
2022-08-22,WSTETH-B,0.0
2022-08-21,ETH-A,15471.757236284144
2022-08-21,ETH-B,5101.339750892386
2022-08-21,ETH-C,4254.800843004735
2022-08-21,GUNIV3DAIUSDC2-A,17506.555592642315
2022-08-21,LINK-A,754.7451253980796
2022-08-21,MATIC-A,3123.8690541688584
2022-08-21,UNIV2DAIUSDC-A,381.91430530773295
2022-08-21,WBTC-A,18065.224999941358
2022-08-21,WBTC-B,823.2648904847613
2022-08-21,WSTETH-A,2253.1498167399523
2022-08-21,WSTETH-B,0.0
2022-08-20,ETH-A,13629.660008063842
2022-08-20,ETH-B,5739.170927180649
2022-08-20,ETH-C,4364.815599103722
2022-08-20,WBTC-A,17219.267571832028
2022-08-20,WBTC-B,471.596332805053
2022-08-20,WSTETH-A,20434.65987606708
2022-08-20,WSTETH-B,0.0
2022-08-19,ETH-A,11977.449378336822
2022-08-19,ETH-B,6562.457135963967
2022-08-19,ETH-C,4726.276949376337
2022-08-19,WBTC-A,22981.4109946865
2022-08-19,WBTC-B,1007.3433331481725
2022-08-19,WBTC-C,581.9424637128998
2022-08-19,WSTETH-B,0.0
2022-08-18,CRVV1ETHSTETH-A,-15.844631817590752
2022-08-18,ETH-A,13993.294166969425
2022-08-18,ETH-B,7576.62905396932
2022-08-18,ETH-C,4238.903543553643
2022-08-18,MATIC-A,40427.46439063719
2022-08-18,RWA004-A,605.5219204543411
2022-08-18,WBTC-A,24523.46485210411
2022-08-18,WBTC-B,552.1099412386172
2022-08-18,WBTC-C,828.8972804427038
2022-08-18,WSTETH-A,11673.998257724415
2022-08-18,WSTETH-B,0.0
2022-08-17,CRVV1ETHSTETH-A,-22.140588024211787
2022-08-17,ETH-A,12529.928995102238
2022-08-17,ETH-B,6955.578727469337
2022-08-17,ETH-C,6173.894120124788
2022-08-17,RENBTC-A,395.75120126059
2022-08-17,RWA002-A,1327.0343888407842
2022-08-17,WBTC-A,38232.294276255285
2022-08-17,WBTC-B,1417.612647113108
2022-08-17,WBTC-C,746.2149751458335
2022-08-17,WSTETH-A,1772.5984667615126
2022-08-17,WSTETH-B,0.0
2022-08-16,ETH-A,13680.351835433448
2022-08-16,ETH-B,9514.947588838419
2022-08-16,ETH-C,3542.3212546094674
2022-08-16,GUNIV3DAIUSDC1-A,566.715878732601
2022-08-16,RWA002-A,1647.6881752071217
2022-08-16,RWA004-A,423.0549586744487
2022-08-16,WBTC-C,766.6601057699661
2022-08-16,WSTETH-A,8105.3850492823485
2022-08-16,WSTETH-B,0.0
2022-08-15,CRVV1ETHSTETH-A,-13.533778625572339
2022-08-15,ETH-A,11699.599537561595
2022-08-15,ETH-B,4529.2146578438305
2022-08-15,ETH-C,4429.647597603132
2022-08-15,GUNIV3DAIUSDC1-A,141.9849184114612
2022-08-15,RWA002-A,3353.267581694049
2022-08-15,RWA004-A,941.0799793452891
2022-08-15,WBTC-A,29277.835663085898
2022-08-15,WBTC-B,387.7395534084653
2022-08-15,WBTC-C,681.823427345086
2022-08-15,WSTETH-A,7864.092483022056
2022-08-15,WSTETH-B,0.0
2022-08-14,CRVV1ETHSTETH-A,-36.009221319264675
2022-08-14,ETH-A,14055.347939490086
2022-08-14,ETH-B,6728.419361174776
2022-08-14,ETH-C,4627.322144375973
2022-08-14,GUNIV3DAIUSDC1-A,446.62586716598963
2022-08-14,GUNIV3DAIUSDC2-A,2056.4500309542773
2022-08-14,RENBTC-A,1302.2014829372174
2022-08-14,UNIV2DAIUSDC-A,712.1519535577295
2022-08-14,WBTC-A,13039.430127220134
2022-08-14,WBTC-B,1164.8949606186857
2022-08-14,WBTC-C,892.0986428241362
2022-08-14,WSTETH-A,14421.844772310944
2022-08-14,WSTETH-B,1534.9705032485258
2022-08-13,ETH-A,12709.917714801637
2022-08-13,ETH-B,7315.097122502684
2022-08-13,ETH-C,4339.797051829168
2022-08-13,GUNIV3DAIUSDC2-A,2700.1184383543837
2022-08-13,RWA002-A,961.2594739667737
2022-08-13,WBTC-A,16904.52773318625
2022-08-13,WBTC-B,531.5993136304381
2022-08-13,WBTC-C,577.8510031283801
2022-08-13,WSTETH-A,3154.049995563004
2022-08-13,WSTETH-B,1070.8789726905397
2022-08-12,ETH-A,14033.808855248162
2022-08-12,ETH-B,7755.767990206461
2022-08-12,ETH-C,4556.695904514825
2022-08-12,GUNIV3DAIUSDC1-A,269.0670789196225
2022-08-12,RWA002-A,3010.3012757577253
2022-08-12,RWA004-A,674.1401067956933
2022-08-12,WBTC-A,23386.68564372489
2022-08-12,WBTC-B,1834.9736585607832
2022-08-12,WBTC-C,717.6233267131695
2022-08-12,WSTETH-A,9423.69263413102
2022-08-12,WSTETH-B,2037.197675829506
2022-08-11,CRVV1ETHSTETH-A,-53.933459108507954
2022-08-11,ETH-A,12090.09620900016
2022-08-11,ETH-B,6827.153430430442
2022-08-11,ETH-C,4316.490774343445
2022-08-11,UNIV2USDCETH-A,705.9440232715992
2022-08-11,WBTC-A,23609.648852202077
2022-08-11,WBTC-C,872.8540509409443
2022-08-11,WSTETH-A,8973.063356662366
2022-08-11,WSTETH-B,594.3199774695989
2022-08-10,ETH-A,13098.981880727411
2022-08-10,ETH-B,7457.731954745928
2022-08-10,ETH-C,4691.1985113397195
2022-08-10,GUNIV3DAIUSDC1-A,611.7363615542034
2022-08-10,GUNIV3DAIUSDC2-A,8537.335420719959
2022-08-10,LINK-A,235.25578418578846
2022-08-10,RWA002-A,1553.4713425456623
2022-08-10,RWA004-A,4532.029888399322
2022-08-10,WBTC-A,14141.997608284826
2022-08-10,WBTC-C,564.190406376068
2022-08-10,WSTETH-A,10258.044806338068
2022-08-10,WSTETH-B,1412.60130699367
2022-08-09,ETH-A,14112.261728164456
2022-08-09,ETH-B,7100.639739086537
2022-08-09,ETH-C,4132.727804856567
2022-08-09,RWA002-A,5971.221043005961
2022-08-09,UNIV2USDCETH-A,2322.747135603424
2022-08-09,WBTC-A,16026.679715093418
2022-08-09,WBTC-B,3590.5351915488204
2022-08-09,WBTC-C,679.8369782897112
2022-08-09,WSTETH-A,11396.595656643138
2022-08-09,WSTETH-B,1081.293606725385
2022-08-08,CRVV1ETHSTETH-A,-23.45901475756944
2022-08-08,ETH-A,12967.52582625252
2022-08-08,ETH-B,8722.913323914068
2022-08-08,ETH-C,4631.135783115011
2022-08-08,GUNIV3DAIUSDC1-A,303.55630421212123
2022-08-08,WBTC-A,24910.127810804923
2022-08-08,WBTC-C,1130.104211745542
2022-08-08,WSTETH-A,14563.408396652681
2022-08-08,WSTETH-B,1266.174179048471
2022-08-07,ETH-A,12762.916486896253
2022-08-07,ETH-B,5332.238987089846
2022-08-07,ETH-C,4821.113705468234
2022-08-07,LINK-A,1012.9880015901617
2022-08-07,WBTC-A,16710.786225255823
2022-08-07,WBTC-C,1557.0234092598005
2022-08-07,WSTETH-B,1533.3786651017174
2022-08-06,CRVV1ETHSTETH-A,-139.80978810020545
2022-08-06,ETH-A,12057.29955401157
2022-08-06,ETH-B,7199.659148088683
2022-08-06,ETH-C,4053.428135254921
2022-08-06,GUNIV3DAIUSDC1-A,200.9957839880074
2022-08-06,RWA009-A,0.0
2022-08-06,WBTC-A,26850.19635937952
2022-08-06,WSTETH-A,13741.100261438298
2022-08-06,WSTETH-B,1015.6185335807145
2022-08-05,ETH-A,16641.10874894583
2022-08-05,ETH-B,7693.858788243711
2022-08-05,ETH-C,4606.09027357383
2022-08-05,GUNIV3DAIUSDC1-A,375.8707747934143
2022-08-05,RENBTC-A,209.56162901253754
2022-08-05,RWA002-A,1761.8801720402303
2022-08-05,WBTC-A,19467.481635454194
2022-08-05,WBTC-C,239.9373155178128
2022-08-05,WSTETH-A,9503.837402513755
2022-08-05,WSTETH-B,1632.0505888591501
2022-08-04,ETH-A,10939.292169608272
2022-08-04,ETH-B,7457.9090363548585
2022-08-04,ETH-C,4666.7370622855005
2022-08-04,GUNIV3DAIUSDC2-A,2187.5249082188757
2022-08-04,RENBTC-A,1061.2440435830756
2022-08-04,RWA001-A,66256.5036483475
2022-08-04,RWA002-A,2601.49785704711
2022-08-04,RWA009-A,0.0
2022-08-04,WBTC-A,21091.285579337607
2022-08-04,WBTC-B,1191.821691460935
2022-08-04,WBTC-C,1294.54007463404
2022-08-04,WSTETH-A,9398.41976956923
2022-08-04,WSTETH-B,684.0063602823784
2022-08-03,ETH-A,14428.67160005222
2022-08-03,ETH-B,4910.564190451612
2022-08-03,ETH-C,4352.735555280908
2022-08-03,GUNIV3DAIUSDC1-A,280.22010861996534
2022-08-03,UNIV2USDCETH-A,1271.3277033608192
2022-08-03,WBTC-A,9901.132268173034
2022-08-03,WBTC-C,293.61641918923925
2022-08-03,WSTETH-A,3816.086533743492
2022-08-03,WSTETH-B,673.880882769049
2022-08-02,ETH-A,10806.058056930395
2022-08-02,ETH-B,6202.261998227615
2022-08-02,ETH-C,4523.535795844945
2022-08-02,GUNIV3DAIUSDC1-A,209.52638228411035
2022-08-02,GUNIV3DAIUSDC2-A,1320.888863858044
2022-08-02,RWA002-A,1819.9472035109661
2022-08-02,WBTC-A,35707.69085608734
2022-08-02,WBTC-B,493.60136087999365
2022-08-02,WBTC-C,662.7342640772401
2022-08-02,WSTETH-A,12809.987665193014
2022-08-02,WSTETH-B,1424.697533651622
2022-08-01,ETH-A,12928.938827739308
2022-08-01,ETH-B,7525.130009195963
2022-08-01,ETH-C,4574.369207183529
2022-08-01,GUNIV3DAIUSDC1-A,243.20281743398886
2022-08-01,GUNIV3DAIUSDC2-A,3682.155739453909
2022-08-01,RWA002-A,4522.649706292952
2022-08-01,WBTC-B,1474.9715131924495
2022-08-01,WBTC-C,921.9584060892962
2022-08-01,WSTETH-A,6668.694315582534
2022-08-01,WSTETH-B,853.7579214753719
2022-07-31,ETH-A,12843.623445885933
2022-07-31,ETH-B,7446.899253904232
2022-07-31,ETH-C,5122.387599332293
2022-07-31,GUNIV3DAIUSDC1-A,89.54791113040017
2022-07-31,WBTC-A,20359.58974676175
2022-07-31,WBTC-C,598.4669224510818
2022-07-31,WSTETH-A,15163.015366809139
2022-07-31,WSTETH-B,671.6911875753692
2022-07-30,ETH-A,12882.1411968279
2022-07-30,ETH-B,4488.523864907651
2022-07-30,ETH-C,4734.554412860098
2022-07-30,GUNIV3DAIUSDC1-A,398.19559490758024
2022-07-30,GUNIV3DAIUSDC2-A,1916.4811112779023
2022-07-30,UNIV2USDCETH-A,1186.0840447656087
2022-07-30,WBTC-A,14496.329354524667
2022-07-30,WBTC-B,795.7019425517256
2022-07-30,WBTC-C,805.2795500995268
2022-07-30,WSTETH-A,1455.1875185174988
2022-07-30,WSTETH-B,578.1689030841536
2022-07-29,CRVV1ETHSTETH-A,-30.86837442613156
2022-07-29,ETH-A,11222.393271379206
2022-07-29,ETH-B,5653.8721912311485
2022-07-29,ETH-C,3389.9986962102384
2022-07-29,GUNIV3DAIUSDC1-A,54.66190731861837
2022-07-29,GUNIV3DAIUSDC2-A,230.8122189728948
2022-07-29,RWA002-A,1344.486948425827
2022-07-29,WBTC-A,17433.70556471197
2022-07-29,WBTC-B,856.0188418846731
2022-07-29,WBTC-C,906.5333581259576
2022-07-29,WSTETH-A,9482.468237352718
2022-07-29,WSTETH-B,638.6029726059472
2022-07-28,ETH-A,12735.943887397107
2022-07-28,ETH-B,5899.364155413565
2022-07-28,ETH-C,4501.937339423805
2022-07-28,GUNIV3DAIUSDC1-A,434.3887167050889
2022-07-28,GUNIV3DAIUSDC2-A,2213.7236888113384
2022-07-28,RWA002-A,3584.908504386416
2022-07-28,RWA004-A,993.0886964190508
2022-07-28,WBTC-A,14207.593022565618
2022-07-28,WBTC-C,569.1433770598176
2022-07-28,WSTETH-A,8374.379127459266
2022-07-28,WSTETH-B,690.8248290914086
2022-07-27,CRVV1ETHSTETH-A,-77.86968696870782
2022-07-27,ETH-A,14651.02100477177
2022-07-27,ETH-B,5422.42092160948
2022-07-27,ETH-C,5364.9610018989415
2022-07-27,GUNIV3DAIUSDC2-A,695.4047607976833
2022-07-27,RENBTC-A,177.16368165400291
2022-07-27,RWA003-A,3222.253401247861
2022-07-27,UNIV2USDCETH-A,11531.178284890293
2022-07-27,WBTC-A,14558.190451362874
2022-07-27,WBTC-B,936.0760574289297
2022-07-27,WBTC-C,334.14748372253797
2022-07-27,WSTETH-A,12037.274195173026
2022-07-27,WSTETH-B,608.6424046613627
2022-07-26,ETH-A,11766.313818812252
2022-07-26,ETH-B,6825.968145769478
2022-07-26,ETH-C,4227.194411543025
2022-07-26,GUNIV3DAIUSDC1-A,779.5059872450036
2022-07-26,GUNIV3DAIUSDC2-A,3989.697423292597
2022-07-26,RENBTC-A,220.27829650353416
2022-07-26,RWA002-A,1723.8433838629696
2022-07-26,UNIV2DAIUSDC-A,332.34403092532006
2022-07-26,WBTC-A,29778.88279802482
2022-07-26,WBTC-B,1084.4623709524765
2022-07-26,WBTC-C,1079.4599080696046
2022-07-26,WSTETH-A,9581.71201864424
2022-07-26,WSTETH-B,1456.364178837002
2022-07-25,ETH-A,11717.818929015364
2022-07-25,ETH-B,5845.56135179943
2022-07-25,ETH-C,4624.512282858507
2022-07-25,GUNIV3DAIUSDC2-A,2154.4584690772267
2022-07-25,LINK-A,244.29721119322735
2022-07-25,RWA002-A,15998.554676752183
2022-07-25,RWA003-A,5388.00016483164
2022-07-25,RWA004-A,1388.6676738476474
2022-07-25,WBTC-C,364.40418679406355
2022-07-25,WSTETH-A,7992.483906794041
2022-07-25,WSTETH-B,402.66817150141384
2022-07-24,ETH-A,19761.80293575887
2022-07-24,ETH-B,14592.282558707517
2022-07-24,ETH-C,4648.72280712266
2022-07-24,GUNIV3DAIUSDC1-A,660.0023973911124
2022-07-24,RENBTC-A,543.0468331441554
2022-07-24,WBTC-A,12168.505639775916
2022-07-24,WBTC-B,1334.8528802546928
2022-07-24,WBTC-C,1166.785178728476
2022-07-24,WSTETH-A,6392.498030164913
2022-07-24,WSTETH-B,896.0531082483749
2022-07-23,CRVV1ETHSTETH-A,-38.07138084488844
2022-07-23,ETH-A,4638.003027844607
2022-07-23,ETH-C,3645.716826455751
2022-07-23,GUNIV3DAIUSDC2-A,4440.527755538095
2022-07-23,WBTC-A,15178.886763221653
2022-07-23,WBTC-C,514.2004994112232
2022-07-23,WSTETH-A,11010.291751363908
2022-07-23,WSTETH-B,374.3399915837223
2022-07-22,ETH-A,13076.70470807987
2022-07-22,ETH-B,5655.82593614834
2022-07-22,ETH-C,4507.756363204621
2022-07-22,LINK-A,287.0956305084347
2022-07-22,WBTC-A,28150.14740035325
2022-07-22,WBTC-B,800.2343731625643
2022-07-22,WBTC-C,493.5073092638785
2022-07-22,WSTETH-A,5456.6594627810355
2022-07-22,WSTETH-B,965.1252632126653
2022-07-21,ETH-A,13518.861786448146
2022-07-21,ETH-B,6309.394788654904
2022-07-21,ETH-C,4517.794953299419
2022-07-21,GUNIV3DAIUSDC1-A,264.9018498967463
2022-07-21,RWA003-A,221.5004092944074
2022-07-21,RWA004-A,969.5691898735777
2022-07-21,WBTC-B,1066.834034860936
2022-07-21,WBTC-C,697.4322126261515
2022-07-21,WSTETH-A,18672.435834916716
2022-07-21,WSTETH-B,411.2363856035503
2022-07-20,CRVV1ETHSTETH-A,-64.14206386856637
2022-07-20,ETH-A,10822.667727222708
2022-07-20,ETH-B,4629.818380319459
2022-07-20,ETH-C,4919.980549213145
2022-07-20,GUNIV3DAIUSDC1-A,507.2386607128853
2022-07-20,RENBTC-A,327.37371756975614
2022-07-20,RWA003-A,1117.8958910689646
2022-07-20,WBTC-A,16342.827179949234
2022-07-20,WBTC-C,548.5220431829671
2022-07-20,WSTETH-B,448.7586860324562
2022-07-19,ETH-A,12750.214523406414
2022-07-19,ETH-B,5330.209054347938
2022-07-19,ETH-C,3809.030977368744
2022-07-19,GUNIV3DAIUSDC2-A,1078.9435159276345
2022-07-19,LINK-A,455.6929296430828
2022-07-19,UNIV2DAIUSDC-A,152.27843269505942
2022-07-19,WBTC-A,17905.337377299864
2022-07-19,WBTC-B,963.8912758974686
2022-07-19,WBTC-C,534.1903532441413
2022-07-19,WSTETH-A,8655.404076138311
2022-07-19,WSTETH-B,543.6206551844489
2022-07-18,ETH-A,13219.088536856523
2022-07-18,ETH-B,6381.203144691529
2022-07-18,ETH-C,5943.801328724408
2022-07-18,GUNIV3DAIUSDC1-A,199.30449545580217
2022-07-18,GUNIV3DAIUSDC2-A,1626.9202174827362
2022-07-18,RENBTC-A,197.48205259906644
2022-07-18,RWA004-A,2121.947885176205
2022-07-18,WBTC-A,24280.49497902614
2022-07-18,WBTC-B,2825.9766584477115
2022-07-18,WBTC-C,696.8363016264959
2022-07-18,WSTETH-A,11207.162268211874
2022-07-18,WSTETH-B,778.6840915749151
2022-07-17,CRVV1ETHSTETH-A,-53.140120466659766
2022-07-17,ETH-A,12024.538619340636
2022-07-17,ETH-B,5352.616299651504
2022-07-17,ETH-C,3163.3668486483753
2022-07-17,GUNIV3DAIUSDC1-A,116.15720428028509
2022-07-17,WBTC-A,2608.3180608944904
2022-07-17,WBTC-C,688.4607552384709
2022-07-17,WSTETH-A,4833.009640361016
2022-07-17,WSTETH-B,406.4884476521853
2022-07-16,ETH-A,12869.06592598561
2022-07-16,ETH-B,4658.136362279302
2022-07-16,ETH-C,4804.083485519501
2022-07-16,GUNIV3DAIUSDC1-A,92.11799895111128
2022-07-16,GUNIV3DAIUSDC2-A,3661.678013287353
2022-07-16,PAXUSD-A,34335.539722491034
2022-07-16,RENBTC-A,205.43966624477125
2022-07-16,RWA003-A,196.5176681123
2022-07-16,UNIV2DAIUSDC-A,0.0
2022-07-16,USDC-A,883631.6818127157
2022-07-16,WBTC-A,15845.103016536383
2022-07-16,WBTC-C,1034.3718431277757
2022-07-16,WSTETH-A,7259.472078030994
2022-07-16,WSTETH-B,678.5307605508026
2022-07-15,CRVV1ETHSTETH-A,-15.965099735898178
2022-07-15,ETH-A,13370.45407009452
2022-07-15,ETH-B,5519.836644463342
2022-07-15,ETH-C,3642.044815337164
2022-07-15,GUNIV3DAIUSDC1-A,0.0
2022-07-15,RENBTC-A,414.25813960901405
2022-07-15,RWA002-A,6176.312801875538
2022-07-15,RWA003-A,633.2667048727785
2022-07-15,WBTC-A,19334.803880763684
2022-07-15,WBTC-C,92.59968080987939
2022-07-15,WSTETH-A,7783.447673262459
2022-07-15,WSTETH-B,642.7612858118982
2022-07-14,CRVV1ETHSTETH-A,-498.96300213203114
2022-07-14,ETH-A,11344.936433541423
2022-07-14,ETH-B,4006.1065849216975
2022-07-14,ETH-C,5041.185881750322
2022-07-14,GUNIV3DAIUSDC1-A,0.0
2022-07-14,WBTC-A,10771.468790212562
2022-07-14,WBTC-C,929.3382289924723
2022-07-14,WSTETH-A,23237.221982382165
2022-07-13,ETH-A,14760.685668001363
2022-07-13,ETH-B,5896.512521803584
2022-07-13,ETH-C,4251.213383553273
2022-07-13,LINK-A,445.3901002221167
2022-07-13,MATIC-A,13973.742883931065
2022-07-13,RWA003-A,666.6869567526844
2022-07-13,UNI-A,0.0
2022-07-13,UNIV2DAIETH-A,0.0
2022-07-13,UNIV2WBTCETH-A,0.0
2022-07-13,WBTC-A,15478.51732672736
2022-07-13,WBTC-B,1391.245079462839
2022-07-13,WBTC-C,373.45703811667755
2022-07-13,WSTETH-B,686.4472334421985
2022-07-12,ETH-A,15088.394618275594
2022-07-12,ETH-B,7183.1466019752625
2022-07-12,ETH-C,3636.805762760004
2022-07-12,GUNIV3DAIUSDC1-A,0.0
2022-07-12,GUNIV3DAIUSDC2-A,2442.374921106449
2022-07-12,RENBTC-A,670.1968514479629
2022-07-12,RWA004-A,373.87933565140077
2022-07-12,WBTC-A,18251.694014688306
2022-07-12,WBTC-C,861.0436260357442
2022-07-11,ETH-A,10304.825336329408
2022-07-11,ETH-B,5563.252339768173
2022-07-11,ETH-C,6863.627353880582
2022-07-11,GUNIV3DAIUSDC1-A,0.0
2022-07-11,RWA002-A,4985.958846554539
2022-07-11,RWA003-A,1898.2630862631474
2022-07-11,RWA004-A,1171.283446468105
2022-07-11,UNI-A,0.0
2022-07-11,UNIV2WBTCDAI-A,0.0
2022-07-11,WBTC-A,16070.168892072385
2022-07-11,WBTC-B,2115.143922149763
2022-07-11,WBTC-C,892.8741322176221
2022-07-11,WSTETH-A,15126.524329571912
2022-07-10,ETH-A,9272.415627958833
2022-07-10,ETH-B,7673.885287092154
2022-07-10,ETH-C,2867.4309598852633
2022-07-10,WBTC-A,25698.336704094636
2022-07-10,WBTC-C,220.8989495921801
2022-07-10,WSTETH-A,6678.8161703806445
2022-07-10,WSTETH-B,210.27299252410765
2022-07-09,ETH-A,13794.493666993405
2022-07-09,ETH-B,1029.1722758561864
2022-07-09,ETH-C,3110.2805211257396
2022-07-09,GUNIV3DAIUSDC1-A,0.0
2022-07-09,GUNIV3DAIUSDC2-A,894.6389198028842
2022-07-09,WBTC-C,1009.3626071296171
2022-07-09,WSTETH-A,3822.017891478269
2022-07-09,WSTETH-B,583.8478812840606
2022-07-08,ETH-A,12107.081183920369
2022-07-08,ETH-B,9939.092997984839
2022-07-08,ETH-C,3366.441013039574
2022-07-08,GUNIV3DAIUSDC1-A,0.0
2022-07-08,GUNIV3DAIUSDC2-A,2121.217811604284
2022-07-08,RWA002-A,1601.1904063655545
2022-07-08,UNIV2DAIETH-A,0.0
2022-07-08,WBTC-A,11865.954424843387
2022-07-08,WBTC-B,533.6848825295358
2022-07-08,WBTC-C,176.20351383411978
2022-07-08,WSTETH-A,8039.802840449171
2022-07-07,ETH-A,11236.309478245668
2022-07-07,ETH-B,28410.327064570003
2022-07-07,ETH-C,5556.457060007293
2022-07-07,GUNIV3DAIUSDC1-A,0.0
2022-07-07,LINK-A,13.469337216573827
2022-07-07,RENBTC-A,350.8943358250993
2022-07-07,RWA002-A,1521.2942066986166
2022-07-07,RWA004-A,335.0933517342296
2022-07-07,UNIV2WBTCDAI-A,0.0
2022-07-07,UNIV2WBTCETH-A,0.0
2022-07-07,WBTC-A,13080.001367629642
2022-07-07,WBTC-B,294.51360480718955
2022-07-07,WBTC-C,586.5257140428458
2022-07-07,WSTETH-A,9496.695767790288
2022-07-07,WSTETH-B,447.48038176463234
2022-07-06,ETH-A,14051.991445014673
2022-07-06,ETH-C,2024.2906805040834
2022-07-06,GUNIV3DAIUSDC1-A,0.0
2022-07-06,GUNIV3DAIUSDC2-A,664.355781519449
2022-07-06,LINK-A,433.69466190532023
2022-07-06,RWA002-A,1992.3141074308062
2022-07-06,RWA004-A,240.71086199236393
2022-07-06,WBTC-A,16339.775282565935
2022-07-06,WBTC-B,787.31432823999
2022-07-06,WBTC-C,669.2969390241294
2022-07-06,WSTETH-A,7792.403210488519
2022-07-05,ETH-A,12624.146422058802
2022-07-05,ETH-B,24787.33925959559
2022-07-05,ETH-C,6145.571345752888
2022-07-05,GUNIV3DAIUSDC1-A,0.0
2022-07-05,GUNIV3DAIUSDC2-A,1162.1373038717813
2022-07-05,RWA002-A,4345.574993455436
2022-07-05,RWA003-A,219.3675289445176
2022-07-05,RWA004-A,1247.6804706405708
2022-07-05,UNIV2DAIETH-A,0.0
2022-07-05,UNIV2WBTCDAI-A,0.0
2022-07-05,UNIV2WBTCETH-A,0.0
2022-07-05,WBTC-A,20625.771589030992
2022-07-05,WBTC-B,2908.3236068946285
2022-07-05,WBTC-C,820.1691202844522
2022-07-05,WSTETH-A,8601.853059022149
2022-07-05,WSTETH-B,296.7906296537303
2022-07-04,ETH-A,11782.173900143776
2022-07-04,ETH-B,18149.772262278995
2022-07-04,GUNIV3DAIUSDC1-A,0.0
2022-07-04,GUNIV3DAIUSDC2-A,1617.6753067795175
2022-07-04,RENBTC-A,646.8171446262261
2022-07-04,RWA003-A,705.588212464313
2022-07-04,WBTC-A,22642.132740919766
2022-07-04,WBTC-C,416.383674337163
2022-07-04,WSTETH-A,15703.144705547731
2022-07-04,WSTETH-B,260.5860871647798
2022-07-03,ETH-A,12326.90045960855
2022-07-03,ETH-B,23480.52378611388
2022-07-03,ETH-C,625.4671821915675
2022-07-03,GUNIV3DAIUSDC1-A,0.0
2022-07-03,GUNIV3DAIUSDC2-A,734.6177869767698
2022-07-03,RWA005-A,5608.690934419234
2022-07-03,WBTC-A,46394.695354760035
2022-07-03,WBTC-C,674.0659154850263
2022-07-03,WSTETH-B,331.6494115131328
2022-07-02,ETH-A,11730.67872572879
2022-07-02,ETH-B,19367.409984620248
2022-07-02,ETH-C,2524.8172054898214
2022-07-02,GUNIV3DAIUSDC1-A,0.0
2022-07-02,GUNIV3DAIUSDC2-A,455.8411285637849
2022-07-02,RWA002-A,2007.9976226129181
2022-07-02,WBTC-C,886.7201767145417
2022-07-02,WSTETH-A,52092.771163413556
2022-07-02,WSTETH-B,267.27834530847696
2022-07-01,ETH-A,12948.424796608617
2022-07-01,ETH-B,18921.601228748805
2022-07-01,ETH-C,2149.3673460133136
2022-07-01,GUNIV3DAIUSDC1-A,0.0
2022-07-01,GUNIV3DAIUSDC2-A,860.3188368872114
2022-07-01,LINK-A,700.3937740715476
2022-07-01,MANA-A,978.5841836275717
2022-07-01,MATIC-A,18326.90086500055
2022-07-01,RWA002-A,4648.448655168248
2022-07-01,RWA003-A,436.47603939658933
2022-07-01,RWA004-A,136.29069235324462
2022-07-01,WBTC-A,23445.956742810726
2022-07-01,WBTC-C,324.9185824851648
2022-07-01,WSTETH-B,93.40219081689244
2022-06-30,ETH-A,17167.201475737376
2022-06-30,ETH-B,56828.72427084626
2022-06-30,ETH-C,1612.7728323001447
2022-06-30,GUNIV3DAIUSDC1-A,0.0
2022-06-30,GUNIV3DAIUSDC2-A,1041.5088471266524
2022-06-30,MANA-A,3296.8704895300666
2022-06-30,RENBTC-A,1454.2380279383267
2022-06-30,RWA004-A,1495.293714583598
2022-06-30,WBTC-A,34140.39258995538
2022-06-30,WBTC-B,5540.954467550179
2022-06-30,WBTC-C,1456.3880760406937
2022-06-30,WSTETH-B,88.35686945713161
2022-06-29,ETH-A,7897.9855639617645
2022-06-29,ETH-C,2449.0730719222884
2022-06-29,GUNIV3DAIUSDC2-A,1354.1250357874003
2022-06-29,MANA-A,103143.88458702876
2022-06-29,RWA003-A,206.56156331146008
2022-06-29,WBTC-A,35833.655416751026
2022-06-29,WSTETH-B,50.59217085705876
2022-06-28,ETH-A,10449.587084902643
2022-06-28,ETH-B,17980.35923025589
