dt,annual_revenues,asset,blended_rate,collateral,revenues,total_annual_revenues,total_asset,total_blended_rate
2023-08-25 00:00:00+00:00,1344918.813830199,25617502.242200784,0.05249999789654192,Others,,157728818.89408112,5159377749.000111,0.030571287191493008
2023-08-25 00:00:00+00:00,10669165.946887415,250626913.86113358,0.042569913113158095,RWA,5916.8453272656825,157728818.89408112,5159377749.000111,0.030571287191493008
2023-08-25 00:00:00+00:00,6931861.15384,955369303.0875242,0.007255687545578332,Stablecoins,,157728818.89408112,5159377749.000111,0.030571287191493008
2023-08-25 00:00:00+00:00,80658014.32051536,1792400318.233675,0.04499999999999999,TBills,,157728818.89408112,5159377749.000111,0.030571287191493008
2023-08-25 00:00:00+00:00,4396403.142237038,76042117.70650026,0.05781536962457876,WBTC,9322.306323017494,157728818.89408112,5159377749.000111,0.030571287191493008
2023-08-24 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-24 00:00:00+00:00,53303380.60331829,1228460567.8777814,0.043390387935204285,ETH,120980.49865387919,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-24 00:00:00+00:00,,196499430.7987732,,Lending Protocols,0.0,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-24 00:00:00+00:00,78232.53363418838,182921797.8776285,0.00042768294725883125,Liquidity Pools,,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-24 00:00:00+00:00,1344918.813830199,25617502.242200784,0.05249999789654192,Others,12067.04779585251,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-24 00:00:00+00:00,10601296.921994181,248789640.4639905,0.04261148857413377,RWA,106671.464066421,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-24 00:00:00+00:00,6931861.15384,924028367.6189381,0.0075017839243422925,Stablecoins,,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-24 00:00:00+00:00,80658014.32051536,1792400318.233675,0.04499999999999999,TBills,,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-24 00:00:00+00:00,4396309.210423323,76041293.11037192,0.057814761303995675,WBTC,13031.408597540181,158556513.55755556,5171758918.223359,0.030658140888752808
2023-08-23 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-23 00:00:00+00:00,53432321.85527298,1230760351.7359967,0.043414074705856655,ETH,177388.0686179342,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-23 00:00:00+00:00,,155593300.43814293,,Lending Protocols,0.0,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-23 00:00:00+00:00,78232.53363418838,182921797.8776285,0.00042768294725883125,Liquidity Pools,,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-23 00:00:00+00:00,1345099.5224175737,25620944.310669642,0.05249999789654192,Others,,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-23 00:00:00+00:00,10608452.894969784,248968539.77992406,0.042609612059206894,RWA,1053.6221232918483,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-23 00:00:00+00:00,6931861.15384,910725374.555428,0.007611362708790011,Stablecoins,,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-23 00:00:00+00:00,80658014.32051536,1792400318.233675,0.04499999999999999,TBills,,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-23 00:00:00+00:00,4467120.548693603,77319198.6238007,0.05777504977034923,WBTC,13735.082359913285,158763602.82934347,5121309825.555265,0.03100058544341826
2023-08-22 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-22 00:00:00+00:00,53897806.741399094,1240262271.1592531,0.04345678167813787,ETH,134544.0573004577,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-22 00:00:00+00:00,,165098655.1078223,,Lending Protocols,0.0,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-22 00:00:00+00:00,78232.53363418838,182921797.8776285,0.00042768294725883125,Liquidity Pools,,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-22 00:00:00+00:00,1347067.283137346,25658425.468738444,0.05249999789654192,Others,,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-22 00:00:00+00:00,10548870.345378619,248117360.56278214,0.04251564792343257,RWA,1021.7052679644034,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-22 00:00:00+00:00,8331861.15384,956523981.5964811,0.00871056169436939,Stablecoins,,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-22 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-22 00:00:00+00:00,4569089.858671112,79173722.03636453,0.057709676154577234,WBTC,12082.162987184196,158423442.23657572,5137156532.042746,0.03083874148050926
2023-08-21 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-21 00:00:00+00:00,54706918.02329405,1254606819.7521522,0.043604830742193325,ETH,146347.63664177892,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-21 00:00:00+00:00,,155326473.99080274,,Lending Protocols,0.0,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-21 00:00:00+00:00,78232.53363418838,182921797.8776285,0.00042768294725883125,Liquidity Pools,,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-21 00:00:00+00:00,1347067.283137346,25658425.468738444,0.05249999789654192,Others,,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-21 00:00:00+00:00,10582916.47851906,248603733.85751417,0.042569418867154256,RWA,1834.9500255792773,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-21 00:00:00+00:00,8334240.575080001,957435457.5899252,0.00870475446570478,Stablecoins,,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-21 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-21 00:00:00+00:00,4557980.9964611055,78980801.26135895,0.057709986777395236,WBTC,8656.650108024904,159257870.21064112,5142933828.0317955,0.03096634635713157
2023-08-20 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-20 00:00:00+00:00,56097402.852324426,1281651221.536374,0.0437696324161248,ETH,123956.2231378412,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-20 00:00:00+00:00,,164201953.95140582,,Lending Protocols,0.0,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-20 00:00:00+00:00,78241.4261569352,182966260.15767524,0.0004276276188271483,Liquidity Pools,,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-20 00:00:00+00:00,1347067.283137346,25658425.468738444,0.05249999789654192,Others,7526.637950699662,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-20 00:00:00+00:00,10503249.853010427,247434027.52299625,0.04244868807316434,RWA,652.249424633533,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-20 00:00:00+00:00,8339125.192720001,944793248.9063882,0.00882640218097733,Stablecoins,,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-20 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-20 00:00:00+00:00,4557394.472401362,78973993.5275837,0.05770753470646732,WBTC,17578.15933646247,160572995.40026587,5165079449.304836,0.031088194668888833
2023-08-19 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-19 00:00:00+00:00,51994821.523820974,1562400415.668894,0.03327880676578096,ETH,147704.7960788365,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-19 00:00:00+00:00,,200000000.0,,Lending Protocols,,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-19 00:00:00+00:00,78241.42615693518,182966260.15767524,0.0004276276188271482,Liquidity Pools,,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-19 00:00:00+00:00,1265286.6230188152,36756005.228063285,0.03442394284057741,Others,,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-19 00:00:00+00:00,10299831.77058033,246398890.153885,0.04180145358669316,RWA,,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-19 00:00:00+00:00,8339125.192720001,918372581.9522902,0.009080329004370495,Stablecoins,,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-19 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-19 00:00:00+00:00,4503455.408002886,79564011.18998294,0.056601663750329725,WBTC,9332.528529945273,156131276.2648153,5465858482.584465,0.028564822298690493
2023-08-18 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-18 00:00:00+00:00,51696389.095244244,1553153341.8081298,0.03328479404040107,ETH,114832.61332347777,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-18 00:00:00+00:00,,200000000.0,,Lending Protocols,,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-18 00:00:00+00:00,78241.42615693518,182966260.15767527,0.00042762761882714814,Liquidity Pools,,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-18 00:00:00+00:00,1265286.6230188152,36756005.228063285,0.03442394284057741,Others,2028.9775753799033,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-18 00:00:00+00:00,10299831.77058033,246398890.153885,0.04180145358669316,RWA,3478.4344824232635,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-18 00:00:00+00:00,8339125.192720001,898186623.2413431,0.009284401456154034,Stablecoins,,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-18 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-18 00:00:00+00:00,4508375.278821668,79647895.64361271,0.05660382163760547,WBTC,5874.791111562052,155837763.7070574,5436509334.466384,0.02866504113569291
2023-08-17 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-17 00:00:00+00:00,52253134.386864156,1568539662.914087,0.03331323754337616,ETH,144372.45455047287,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-17 00:00:00+00:00,,200000000.0,,Lending Protocols,,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-17 00:00:00+00:00,78241.42615693518,182966260.15767527,0.00042762761882714814,Liquidity Pools,3593.253893634974,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-17 00:00:00+00:00,1264827.7166243044,36741968.95048791,0.03442460360055114,Others,5275.447181373838,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-17 00:00:00+00:00,10310409.040218338,246575001.45307505,0.041814494492380574,RWA,,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-17 00:00:00+00:00,8344717.20208,815206836.9940212,0.010236318960290076,Stablecoins,,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-17 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-17 00:00:00+00:00,5106303.935579536,90075790.03332973,0.056688971961168566,WBTC,17999.824486280788,157008148.02803862,5379505838.736351,0.029186351448392503
2023-08-16 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-16 00:00:00+00:00,52686844.45010187,1582408785.5741525,0.03329534373823971,ETH,172830.7015422765,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-16 00:00:00+00:00,,200000000.0,,Lending Protocols,,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-16 00:00:00+00:00,78239.27021036991,182962666.9037816,0.0004276242335903162,Liquidity Pools,,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-16 00:00:00+00:00,1109581.672087315,32229002.814544,0.03442804850253057,Others,2149.946348700206,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-16 00:00:00+00:00,10310409.040218338,246575001.45307508,0.04181449449238057,RWA,232.01980234707978,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-16 00:00:00+00:00,8344717.20208,792005771.8393672,0.010536182309252738,Stablecoins,,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-16 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-16 00:00:00+00:00,5164829.341316294,91078735.50224502,0.05670730179591684,WBTC,10540.192195060357,157345135.29652953,5366660282.320841,0.029319004188669232
2023-08-15 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-15 00:00:00+00:00,52417628.13430196,1574084017.0696282,0.03330040046520802,ETH,187301.77164206817,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-15 00:00:00+00:00,,200000000.0,,Lending Protocols,,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-15 00:00:00+00:00,78443.81156525212,183985366.00288492,0.00042635897228925323,Liquidity Pools,,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-15 00:00:00+00:00,1109249.7139126905,32219352.868195303,0.034428056902647,Others,3278.3652535354527,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-15 00:00:00+00:00,10310395.057400597,246574768.4061034,0.04181447730458615,RWA,297.29217138364135,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-15 00:00:00+00:00,8351778.7040800005,774464841.7727382,0.01078393524612803,Stablecoins,,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-15 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-15 00:00:00+00:00,5166564.070977079,91104728.85793638,0.05671016351998072,WBTC,30669.65976435,157084573.81275296,5341833393.211161,0.029406490665244055
2023-08-14 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-14 00:00:00+00:00,52669499.055289365,1581868853.9008932,0.033295743149254264,ETH,176579.85847114024,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-14 00:00:00+00:00,,200000000.0,,Lending Protocols,0.0,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-14 00:00:00+00:00,78443.81156525212,183985366.00288492,0.00042635897228925323,Liquidity Pools,,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-14 00:00:00+00:00,1103116.9377742445,32041074.50294177,0.03442821300118898,Others,1362.4480716018068,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-14 00:00:00+00:00,10305797.512391336,246498142.65289843,0.04180882420239265,RWA,3057.1634580291543,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-14 00:00:00+00:00,8351778.7040800005,782515017.9306972,0.010672994783110564,Stablecoins,,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-14 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-14 00:00:00+00:00,5163705.890706946,91055861.73330233,0.05670920896703125,WBTC,11123.799050900683,157322856.2323225,5357364634.957293,0.0293657174659676
2023-08-13 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-13 00:00:00+00:00,52654875.59797138,1581476996.7771292,0.03329474643341386,ETH,171662.76476925507,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-13 00:00:00+00:00,,198080049.205412,,Lending Protocols,,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-13 00:00:00+00:00,78443.81156525212,183985366.00288492,0.00042635897228925323,Liquidity Pools,,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-13 00:00:00+00:00,1101350.0694529105,31989712.05487017,0.034428258296411864,Others,3239.1260773732693,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-13 00:00:00+00:00,10309492.240193265,246559721.45204884,0.041813367485484705,RWA,,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-13 00:00:00+00:00,8351778.7040800005,779329846.8992932,0.010716615996819685,Stablecoins,,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-13 00:00:00+00:00,78408014.32051536,1742400318.233675,0.04499999999999999,TBills,,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-13 00:00:00+00:00,5173351.308696909,91224715.87459503,0.056709974474556016,WBTC,13954.235682429564,157319806.05247506,5352046726.4999075,0.029394325963846345
2023-08-12 00:00:00+00:00,1242500.0,497000000.0,0.0025,Coinbase,,157310113.63692978,5329047196.373047,0.0295193695683527
