day,ETH Vault_collateral_usd,stETH Vault_collateral_usd,BTC Vault_collateral_usd,Altcoin Vault_collateral_usd,Stablecoin Vault_collateral_usd,LP Vault_collateral_usd,PSM Vault_collateral_usd,ETH Vault_dai_ceiling,stETH Vault_dai_ceiling,BTC Vault_dai_ceiling,Altcoin Vault_dai_ceiling,Stablecoin Vault_dai_ceiling,LP Vault_dai_ceiling,PSM Vault_dai_ceiling
2021-11-30 00:00:00+00:00,12639513396.134527,84336734.44762254,3046603831.8494244,496794031.6370177,336503182.74675465,340594509.4372992,2473335143.232342,4208604564.646603,30326040.278552167,1502838826.2125428,157312258.58075595,5000000.0,284670806.3024798,3862784989.4353285
2021-12-01 00:00:00+00:00,12523055738.243828,86268327.04655504,2992513826.73976,494351780.8736965,336503182.74675465,339223033.29849243,2483754532.4458537,4241389433.016179,30574994.486225728,1500295427.476934,156602113.6086774,5000000.0,284063229.6057206,3933335143.2323427
2021-12-02 00:00:00+00:00,12211356385.439125,83914338.37832284,2957836763.522075,481900622.1606205,336503182.74675465,329196441.2229578,2500031806.083137,4244548744.0161195,31053525.452057146,1500248819.8863523,156496816.15641826,5000000.0,284703577.5039456,3933335143.2323427
2021-12-03 00:00:00+00:00,11429820260.466425,83227042.7696619,2782500004.168431,469660744.61696064,336503182.74675465,328547174.5544766,2484278584.6327324,4261834380.1361866,32496689.655777156,1500248819.8863523,156496816.15641826,5000000.0,277386560.8130775,3933335143.2323427
2021-12-04 00:00:00+00:00,10991769760.118567,92360547.09410226,2546942487.150021,421706107.1872363,336503182.74675465,318832618.6242488,2840237295.8876314,4042352897.7696247,35326287.2314698,1421209871.4730992,153539945.19398877,5000000.0,277386560.8130775,3943842532.4458547
2021-12-05 00:00:00+00:00,11241413063.331839,93922512.51342832,2570707395.8172317,418381612.3635324,336503182.74675465,313204423.14384115,2901965950.6419864,4049331665.937615,35698929.42265398,1407090256.8449519,153539945.19398877,5000000.0,274879874.84152514,4115334547.35586
2021-12-06 00:00:00+00:00,11689070210.57135,91584744.9168187,2716545060.3864846,410260035.38733375,336503182.74675465,312536533.8162136,2949854400.0471992,3942516716.768197,34902492.92291245,1406871740.5956178,153539945.19398877,5000000.0,274879874.8415251,4115334547.35586
2021-12-07 00:00:00+00:00,11718275427.55323,98655739.91472915,2762504440.4748597,442153078.36196387,336503182.74675465,316439291.4335533,2940617134.8157864,3942516716.768197,36922446.6648547,1406871740.5956175,153539945.19398877,5000000.0,274879874.8415251,4115334547.35586
2021-12-08 00:00:00+00:00,11998267351.634735,97874109.48043297,2721595194.995646,443587094.4098789,336503182.74675465,314330177.6639649,2944867032.0008564,3955592611.434299,36036510.34636831,1406871740.5956178,153539945.19398877,5000000.0,274879874.84152514,4115334547.35586
2021-12-09 00:00:00+00:00,11223173595.569273,92718301.45064294,2586355005.3663073,429300259.47153205,336503182.74675465,315511458.89060813,2920671492.6505117,3970773485.3158574,36337652.01917899,1423652810.808871,153040822.0208162,5000000.0,284180022.24008894,4115334547.35586
2021-12-10 00:00:00+00:00,10894759703.078085,93980430.91064969,2521907022.2951403,402042412.21105653,336503182.74675465,309425309.29043514,2953117129.717759,3970773485.3158574,35265585.09925365,1401506053.88466,153040822.0208162,5000000.0,282771958.3545063,4115334547.35586
2021-12-11 00:00:00+00:00,10921548339.24181,95685561.34676039,2562126364.41367,394793585.3410218,336175848.9667547,299481703.22216266,2997018061.453248,3932893090.7498302,35265585.09925365,1376193295.3139527,153040822.0208162,5000000.0,279670754.02059156,4329001558.554509
2021-12-12 00:00:00+00:00,11245863945.069733,98003221.72765577,2660844786.9883823,414302028.2264627,336175848.9667547,267163178.46115434,3013517786.719577,3932893090.7498307,35917873.08721551,1395307636.6608367,153040822.0208162,5000000.0,240162589.54219633,4329001558.554509
2021-12-13 00:00:00+00:00,10010598865.569258,93445321.65466136,2470311617.788486,362836593.17695576,336175848.9667547,265851255.8188318,2991211701.247133,3924412455.786934,54157179.48783778,1395307636.6608367,154629362.95940804,5000000.0,242905718.06815484,4329001558.554509
2021-12-14 00:00:00+00:00,10354024192.084084,137030275.62969655,2514183944.107286,362227975.1748669,336175848.9667547,260565892.27272728,2992757779.657086,3924412455.786934,61197688.49238543,1395307636.6608367,152899535.59419465,5000000.0,229061341.77164063,4329001558.554509
2021-12-15 00:00:00+00:00,11015429628.719,191412087.23103356,2555919993.433268,365285075.7616175,334449307.7130997,261382850.89565605,3050911619.64525,3919853469.4419265,72318789.87228714,1395307636.6608367,145899535.59419465,5000000.0,229061341.77164066,4329001558.554509
2021-12-16 00:00:00+00:00,10955167862.47448,192826547.82066914,2542304205.1920443,390723386.2374748,334449307.7130997,266564337.12301823,3043902582.324614,3925223651.3240576,77314143.06409109,1395307636.6608367,145899535.59419462,5000000.0,190942384.651982,4329001558.554509
2021-12-17 00:00:00+00:00,10580111949.535706,187561222.8632048,2583932555.8952384,402706694.64009005,334449307.7130997,263516239.34720862,3089367409.147004,3858117435.5039062,77314143.06409109,1395091684.223008,145548864.62577337,5000000.0,190942384.651982,4428068458.2884655
2021-12-18 00:00:00+00:00,10768361858.444115,187608203.80307257,2576945528.95807,438243374.29056996,334449307.7130997,264304803.19752744,3110656407.9861197,3858117435.5039062,77314143.06409109,1395091684.2230082,147753386.60898662,5000000.0,190942384.651982,4428068458.2884655
2021-12-19 00:00:00+00:00,10552838891.295095,146309791.758181,2585727385.1531096,428118907.9643841,334449307.7130997,264077310.40102515,3136208226.805888,3858117435.5039062,63096682.38143638,1395091684.2230082,147753386.60898662,5000000.0,190942384.651982,4428068458.2884655
2021-12-20 00:00:00+00:00,10568035416.198631,149284078.75968903,2564922090.060717,450137297.31882596,334449307.7130997,263485871.3314713,3164338817.328948,3858117435.5039062,65362610.48734457,1395091684.2230082,147753386.60898662,5000000.0,190942384.651982,4523599111.168427
2021-12-21 00:00:00+00:00,10861190536.777243,158763871.36520657,2679201747.629894,445234385.46480554,334449307.7130997,265705886.39225826,3194345564.991649,3858117435.5039062,68399425.93593653,1395091684.2230082,148556121.34469008,5000000.0,190942384.651982,4523599111.168427
2021-12-22 00:00:00+00:00,10793752790.498928,158884360.05316815,2701791667.372013,449777350.4585467,334449307.7130997,267267487.31197378,3198613913.765626,3858117435.5039062,68399425.93593653,1395091684.2230082,148556121.34469008,5000000.0,190942384.651982,4523599111.168427
2021-12-23 00:00:00+00:00,11071262605.658392,161176182.09551802,2786652305.094144,458895537.64342624,334449307.7130997,264878979.3406068,3186748311.398768,3858117435.5039062,68399425.93593653,1395091684.2230082,146247530.3787871,5000000.0,188806886.35543305,4523599111.168427
2021-12-24 00:00:00+00:00,11046288486.984709,156734801.05927223,2829785924.3415074,466647489.3202783,334449307.7130997,261717003.8976759,3204956455.226785,3858117435.5039062,68399425.93593653,1395091684.2230082,146247530.3787871,5000000.0,182528678.42797092,4523599111.168427
2021-12-25 00:00:00+00:00,11146266007.346245,157582707.29792526,2808105030.5978813,471601873.59640414,334449307.7130997,261164896.17005953,3205405628.002243,3858117435.5039062,68399425.93593653,1395091684.2230082,146247530.3787871,5000000.0,182528678.42797092,4523599111.168427
2021-12-26 00:00:00+00:00,11033143247.938766,155625056.38773298,2776695342.921943,482438451.5847515,334449307.7130997,258855978.69983757,3188289569.34474,3859321084.7422,68399425.93593653,1395091684.2230082,146026069.1011296,5000000.0,182473641.75746208,4523599111.168427
2021-12-27 00:00:00+00:00,11056217158.47808,158264641.65760967,2822661915.912733,502919483.9409321,334449307.7130997,266576121.47818333,3181444158.945144,3859321084.7422,68399425.93593653,1395091684.2230082,147819582.4924149,5000000.0,186763092.82191893,4523599111.168427
2021-12-28 00:00:00+00:00,10325783035.885004,158627944.7858883,2639977396.2529016,467400831.3671556,333390715.96330166,265970790.1475057,3153993307.334668,3856648363.0982413,71412005.06902976,1395091684.2230082,147819582.4924149,5000000.0,186763092.82191893,4523599111.1684265
2021-12-29 00:00:00+00:00,10162777858.624687,160063061.48626706,2619824749.213956,441406305.25660336,333390715.96330166,264333877.66342744,3140090163.456164,3856648363.098242,73645614.22933295,1395091684.2230082,147819582.4924149,5000000.0,186763092.82191893,4523599111.1684265
2021-12-30 00:00:00+00:00,10028788693.921421,161078148.91974744,2598700905.2653074,434688315.1251351,333390715.96330166,264062355.7451365,3151820195.694067,3802541933.409962,73645614.22933295,1395091684.2230082,147819582.4924149,5000000.0,187862060.40454414,4523599111.168427
2021-12-31 00:00:00+00:00,9949360229.220108,159632629.20169118,2531377051.893032,430128851.7009951,333390715.96330166,256553996.77116778,3161904630.093443,3798022575.851566,73645614.22933295,1395091684.223008,146275769.91374093,5000000.0,184757597.393502,4523599111.168427
2022-01-01 00:00:00+00:00,10072276061.631916,160905708.33208188,2631932519.9869976,465797876.90940714,333390715.96330166,256138545.0072029,3195716064.846198,3778743331.794962,73645614.22933295,1395091684.223008,146275769.91374093,5000000.0,186251199.53154203,4523599111.1684265
2022-01-02 00:00:00+00:00,10311877937.28193,171165686.8489024,2587971851.780126,485046399.61153126,333390715.96330166,255588567.39790252,3224329544.489252,3785925595.50014,75665717.7718657,1395091684.2230082,147460008.80241442,5000000.0,186251199.53154203,4523599111.168427
2022-01-03 00:00:00+00:00,10089843853.680408,149963306.4333982,2509650831.1721606,492666974.77814543,333390715.96330166,256753523.46411204,3258951154.48052,3785925595.50014,71118206.88579176,1395091684.2230082,153689906.54105592,5000000.0,186758378.78088278,4622911325.488443
2022-01-04 00:00:00+00:00,10148811866.165024,153353746.80270356,2502229666.0256653,488276800.9002815,333390715.96330166,258607905.72763577,3290646282.579985,3785925595.50014,71118206.88579176,1395091684.2230082,154591727.6649469,5000000.0,186758378.78088278,4622911325.488443
2022-01-05 00:00:00+00:00,9535206721.054056,126071252.28844538,2391248010.57965,486238327.4112283,333390715.96330166,256399541.5357114,3304018015.304099,3762570873.7531624,71118206.88579176,1394873505.3544812,155513323.24125817,5000000.0,186758378.78088278,4622911325.488443
2022-01-06 00:00:00+00:00,9161882406.423534,121636906.75754723,2411744685.448686,501809911.3669323,333390715.96330166,260005066.75809407,3338275921.555477,3724210628.221505,71118206.88579176,1345022022.985747,155513323.24125817,5000000.0,186758378.78088278,4622911325.488443
2022-01-07 00:00:00+00:00,8672688048.71257,113983758.29478717,2294653319.0999746,503140545.7491431,333390715.96330166,252416176.7205333,3446821986.0339,3685484443.4296503,65128106.765453614,1345022022.985747,156243382.2396966,5000000.0,196581542.29097787,4718081081.268549
2022-01-08 00:00:00+00:00,8308007334.4363575,125041920.18863094,2288646049.9950576,588925436.1479737,333982312.5633016,250654721.04879653,3486137325.311593,3677296081.9683614,67174207.3807844,1323450242.5470774,156243382.2396966,5000000.0,195439314.6337374,4814528828.29758
2022-01-09 00:00:00+00:00,8631436725.975033,148946375.3005713,2317329915.2727337,631738641.1866956,333982312.5633017,166484006.94149137,3516691401.4130507,3557847445.016943,69345533.18870912,1323450242.5470774,157053325.8175526,5000000.0,195439314.6337374,4814528828.29758
2022-01-10 00:00:00+00:00,8328298866.661978,144092863.5706862,2288048537.7988544,601068497.6911755,333982312.5633016,165734902.36358204,3556328194.3317456,3556842768.6547318,69345533.18870912,1323450242.5470774,156845192.40757585,5000000.0,195439314.6337374,4911950681.476882
2022-01-11 00:00:00+00:00,8783076984.059679,152386121.26879182,2325849658.7442694,617560684.9469993,333982312.5633017,184067418.76134282,3576930117.9042864,3556842768.6547318,69345533.18870912,1323450242.5470777,154363037.41561168,5000000.0,201046102.33205354,4911950681.476882
2022-01-12 00:00:00+00:00,9138062440.043081,157820261.08029625,2376174560.1001635,624482471.2837186,333762082.1233016,185293992.7836653,3615910271.0034585,3556842768.6547318,73665778.61967428,1323091010.8449752,154363037.41561168,5000000.0,201046102.33205354,4911950681.476882
2022-01-13 00:00:00+00:00,8918125003.088476,156172883.36916104,2317049839.685785,606876018.7018801,333762082.1233016,186702008.71794358,3708341915.893874,3517921024.968153,73665778.61967428,1323311405.2987278,154363037.41561168,5000000.0,201682805.27154097,5010774787.853923
2022-01-14 00:00:00+00:00,8894073393.372444,152939683.9644079,2322532604.195907,587249813.915634,333762082.1233016,185911393.854787,3738404319.1730194,3536539583.584135,73665778.61967428,1323311405.2987278,154363037.41561168,5000000.0,202582816.20486653,5010774787.853923
2022-01-15 00:00:00+00:00,9074821902.2889,167501202.3609732,2361649556.047877,617622512.3488761,333762082.1233016,186579995.78912044,3776419010.8268514,3536539583.5841346,73665778.61967428,1323311405.2987275,154363037.41561168,5000000.0,211919894.15587407,5107617256.582293
2022-01-16 00:00:00+00:00,8992686776.795206,167001432.81777763,2332252136.3503747,616094886.9042598,333762082.1233016,186296930.99179295,3813615750.2965984,3538659655.0801597,75804721.86557558,1323311405.2987275,154363037.41561168,5000000.0,211919894.15587407,5107617256.582293
2022-01-17 00:00:00+00:00,8574981981.89293,162969071.74463585,2278901847.145602,593762247.3104973,333762082.1233016,185102175.13691768,3867421660.237828,3546188172.775488,77836834.71254568,1323311405.2987275,159297852.18964258,5000000.0,211919894.15587407,5203404319.17302
2022-01-18 00:00:00+00:00,8532210315.421036,159753346.93511483,2251542882.614377,579679992.6576736,333762082.1233016,184599933.63505894,3894338089.449376,3546188172.775488,77836834.71254568,1323311405.2987278,159297852.18964258,5000000.0,211919894.15587407,5203404319.17302
2022-01-19 00:00:00+00:00,8481743493.26116,157814976.32891154,2336134716.6314807,570949290.7454565,333762082.1233016,184637033.7191241,3919553761.730437,3516514814.7863803,77836834.71254568,1323818453.1163163,158150524.77602524,5000000.0,211919894.15587407,5203404319.17302
2022-01-20 00:00:00+00:00,8472256750.6428585,166349124.91650409,2330565411.2287145,582940704.0810264,333762082.1233017,185441334.91352564,3926268535.895235,3510132617.1254873,77836834.71254568,1357347746.4030232,158150524.7760252,5000000.0,211919894.15587407,5298566091.18897
2022-01-21 00:00:00+00:00,6979571851.740572,133930789.39465849,2067928529.6981945,508343818.71563494,333762082.1233016,180593477.47560143,4059992419.950246,3252381476.8147717,72781311.82952756,1271875417.7925549,161702026.2852432,5000000.0,211474796.4806559,5394820982.918911
2022-01-22 00:00:00+00:00,6543489409.816148,122935055.66773497,2041517966.2336051,419864376.8711824,324754335.6233016,175118208.47845742,4559857681.45332,2799315160.1907415,63957126.75184412,1248291801.0932212,155115162.96993995,5000000.0,210487626.25196117,5495586533.356009
2022-01-23 00:00:00+00:00,6530432346.057243,135302314.98754406,2030349786.5492928,431609845.4804099,324754335.6233016,172598247.15065885,4622571268.30904,2723374410.08157,66008743.40241896,1248291801.0932212,153640612.98747241,5000000.0,208251844.80922118,5495586533.356009
2022-01-24 00:00:00+00:00,6438169452.005188,155404666.01402754,2214895725.942318,414667272.06177276,313456565.6233016,158668846.86786097,4777469776.559261,2640062261.071142,61634050.72492332,1228683650.2124314,151222211.04460433,5000000.0,208631067.76045913,6019857681.453321
2022-01-25 00:00:00+00:00,6544548625.108336,156928635.36451182,2215807155.2663994,435863403.1621134,313456565.6233016,161025820.6303333,4840117337.754066,2587652579.4821563,63878441.14665312,1174322090.1207633,142752098.20658183,0.0,224242938.02709153,6147269893.901861
2022-01-26 00:00:00+00:00,6547053299.734562,153371746.3187145,2267217728.0619583,445323521.64204997,313456565.6233016,161356957.46156767,4917273233.506636,2587652579.4821563,63878441.14665312,1174322090.1207633,142752098.2065818,0.0,254140882.69963187,6256045472.59518
2022-01-27 00:00:00+00:00,6331329965.379247,219619310.12276345,2176273042.6486845,436743773.22686666,265213380.62330166,151533232.74751934,4784242347.513292,2593148290.0073853,80792497.27635485,1174322090.1207633,142752098.2065818,0.0,279742142.96613425,6256045472.59518
2022-01-28 00:00:00+00:00,6780564241.301129,224371533.10644022,2198340957.627217,446640920.81910217,265213380.62330166,151540551.89054948,4706315083.707739,2596080678.088229,82868142.52999493,1174322090.1207633,142752098.2065818,0.0,308507681.32536113,6361221516.632471
2022-01-29 00:00:00+00:00,7039014765.621579,223150741.66323635,2325616916.4417357,451638676.2005977,265213380.62330163,158356425.16099715,4716886049.142438,2596080678.088229,82868142.52999493,1173989056.293235,142752098.2065818,0.0,338485501.6018058,6361221516.632471
2022-01-30 00:00:00+00:00,6910836254.786088,244692003.6075765,2309766159.4662337,464231641.8740367,265213380.62330166,158356425.16099718,4691453538.3236885,2596080678.088229,82868142.52999493,1173989056.293235,142752098.2065818,0.0,367364964.94571596,6361221516.632471
2022-01-31 00:00:00+00:00,7127157853.527602,252875711.599457,2234789353.284081,459682970.69005233,261209417.74330163,157083307.7406146,4693109582.958115,2596080678.088229,82868142.52999493,1173989056.293235,142752098.2065818,0.0,386931142.5600715,6361221516.632471
2022-02-01 00:00:00+00:00,7399700317.529776,283448555.9453173,2227721763.3800406,459392169.0137374,261209417.74330163,156046848.03623998,4675147413.497436,2596080678.088229,94365117.08886155,1173989056.293235,142752098.2065818,0.0,416650345.4059526,6361221516.632471
2022-02-02 00:00:00+00:00,7058612441.012456,282061048.1385441,2174280655.984022,449807229.1332803,261209417.74330166,156042463.00972894,4691474899.522862,2596080678.088229,94365117.08886155,1173989056.293235,148646976.53804946,0.0,424619508.677847,6361221516.632471
2022-02-03 00:00:00+00:00,6974606952.13592,269327695.6651334,2130421721.5527205,439262726.7400009,261209417.74330163,155757693.87687784,4702085034.035798,2538060277.1055136,94365117.08886155,1173989056.293235,148646976.53804946,0.0,438854268.8454248,6361221516.632471
2022-02-04 00:00:00+00:00,7899468847.655323,298334927.33749264,2376811366.6011653,457038653.916419,261209417.74330163,156855923.32692254,4728047924.528736,2538060277.1055136,94365117.08886155,1173989056.293235,148646976.53804946,0.0,438854268.8454247,6361221516.632471
2022-02-05 00:00:00+00:00,7899054917.619308,318376048.2778061,2398075660.2224164,475803970.79563713,261207917.7433017,156873112.132602,4821093841.670636,2540315158.9625983,99744145.3426836,1173989056.293235,148646976.53804946,0.0,447740303.7686855,6170422726.411799
2022-02-06 00:00:00+00:00,7848317531.256633,322896962.3736645,2392358856.4317703,474818384.48325664,261207917.7433017,156872691.06580922,4838152053.120742,2540315158.9625983,99744145.3426836,1173989056.293235,148646976.53804946,0.0,457739131.0748401,6170422726.411799
2022-02-07 00:00:00+00:00,8215233068.059188,352294212.1388978,2506653362.51777,491970473.73265004,261207917.7433017,157623951.92903915,4884306605.362628,2558867750.972238,106087469.49474044,1173989056.293235,149655802.33430836,0.0,497791247.5969075,6170422726.411799
2022-02-08 00:00:00+00:00,8153137982.650773,407151563.68047506,2487311745.818885,489716175.75919175,261207917.7433017,157947158.81881973,5007810556.573248,2560919721.384096,128201492.58842182,1174106796.837092,149655802.33430836,0.0,497791247.5969075,6278918115.487026
2022-02-09 00:00:00+00:00,8553458793.398985,432576046.6780694,2553239658.7654033,485808111.7638375,261207917.7433017,157961903.11933732,5085164720.059095,2560919721.384096,131757845.81878904,1174106796.837092,149655802.33430836,0.0,497791247.5969075,6398804202.643672
2022-02-10 00:00:00+00:00,7942664825.793432,414217845.8983303,2533635598.44124,495229743.09979665,261207917.7433017,157961903.11933732,5128626716.990186,2572786881.6274204,137789220.33882868,1174106796.837092,149655802.33430836,0.0,497791247.5969075,6398804202.643672
2022-02-11 00:00:00+00:00,7461348403.984374,394902887.8171488,2430238830.3889546,467330804.54211825,261207917.74330172,156679390.53731656,5168868582.040651,2574689259.1583323,137789220.33882868,1174222549.5762827,149655802.33430836,0.0,502402386.16067445,6517998136.284509
2022-02-12 00:00:00+00:00,7330708894.041011,394247017.0697024,2404447111.087777,456658045.1309937,261207917.7433017,156679390.53731656,5158563280.51386,2574689259.1583323,137789220.33882868,1174222549.5762827,149655802.33430836,0.0,502402386.1606744,6517998136.284509
2022-02-13 00:00:00+00:00,7278769666.85259,397262827.9292712,2446952293.9752216,456499351.6704301,261207917.7433017,155791487.82085237,5159309056.900814,2574689259.1583323,137789220.33882868,1174222549.5762827,149655802.33430836,0.0,503576571.4347077,6517998136.284509
2022-02-14 00:00:00+00:00,7274361682.406986,395405011.9581909,2421528321.7523255,450140573.3979479,261207917.7433017,157132288.39223838,5156537099.1938925,2576721607.580135,137789220.33882868,1177342165.015346,149655802.33430836,0.0,503576571.4347077,6517998136.284509
2022-02-15 00:00:00+00:00,7838287864.472457,431833955.10878515,2529728127.28306,457766341.41266,261207917.7433017,157607005.9964719,5277476572.718475,2580791221.766377,140108429.9212694,1177342165.015346,149655802.33430836,0.0,503576571.4347077,6618944383.956683
2022-02-16 00:00:00+00:00,7844657802.058593,437723943.78210497,2506174093.5804734,464516836.7646235,261207917.7433017,157607005.99647188,5242445559.329967,2580791221.766377,140108429.9212694,1083079824.8895419,149655802.33430836,0.0,518781532.7155386,6618944383.956683
2022-02-17 00:00:00+00:00,7277360838.749269,406087471.3185182,2341618983.9977384,456546750.3358925,261207917.7433017,157735667.1756452,5156981996.530015,2591198799.4419007,142149159.9133227,1083079824.8895419,149655802.33430836,0.0,563224262.9260405,6618944383.956683
2022-02-18 00:00:00+00:00,6983251401.787895,385180123.97619486,2300215104.728853,443868811.1101919,261207917.7433017,157735667.1756452,5136802312.49527,2590020339.8162136,137511085.60559696,1083079824.889542,149655802.33430836,0.0,563224262.9260405,6618944383.956683
2022-02-19 00:00:00+00:00,6915514681.921931,392072701.9837296,2287837352.7642517,445215427.33205324,261207917.7433017,156910531.195705,5173549999.125895,2584892492.589985,137511085.60559696,1083079824.8895419,149655802.33430836,0.0,563224262.9260405,6618944383.956683
2022-02-20 00:00:00+00:00,6635454985.054939,377400120.1326563,2193898263.1712174,439900444.06091374,261207917.7433017,158855274.61639845,5165743001.02535,2554169531.097939,137511085.60559696,1083079824.8895419,149655802.33430836,0.0,564489417.7191595,6618944383.956683
2022-02-21 00:00:00+00:00,6643409581.361328,378381062.3765373,2161485296.831988,414728651.0946568,261207917.7433017,158855274.61639845,5135290093.902639,2554169531.097939,137511085.60559696,1083079824.889542,149655802.33430836,0.0,569633651.0758013,6618944383.956683
2022-02-22 00:00:00+00:00,6590909889.395221,372268350.4418742,2155087128.2793593,395635835.92535245,261207917.7433017,158528478.27034196,5154308449.204677,2554169531.097939,128863905.06027669,1083079824.889542,133357496.19562438,0.0,564490411.1699625,6618944383.956683
2022-02-23 00:00:00+00:00,6702728346.206821,388503025.35760194,2204672668.728404,395635835.9253524,261207917.7433017,158927890.66125908,5128720308.899287,2557862301.5965786,128863905.06027669,1083079824.889542,133357496.19562438,0.0,564490411.1699624,6618944383.956683
2022-02-24 00:00:00+00:00,6171151212.751747,461436949.04162174,2209319311.475642,365991862.2471214,261207917.7433017,157877043.02015993,5185097122.789563,2255415905.3182244,138592892.06612626,1083079824.8895419,122412659.41016775,0.0,564490411.1699624,6618944383.956683
2022-02-25 00:00:00+00:00,6156970275.323158,464740100.2347043,2174566674.530802,367230049.4825489,261207917.74330172,157865337.0537046,5185425433.38097,2168630530.363828,141160576.85599288,1066605059.439215,121410151.86039254,0.0,564490411.1699624,6618944383.956683
2022-02-26 00:00:00+00:00,6480329016.930014,475519849.0456687,2198716727.0684524,374260924.92279196,261207917.7433017,157865337.0537046,5184239508.424688,2168630530.363828,141160576.85599288,1066605059.439215,121410151.86039254,0.0,564490411.1699625,6618944383.956683
2022-02-27 00:00:00+00:00,5870436620.383677,456659115.2021618,2133673960.306849,371435637.0307384,261207917.7433017,157865337.0537046,5182053893.186177,2168630530.363828,141160576.85599288,1066605059.439215,121410151.86039254,0.0,564490411.1699624,6618944383.956683
2022-02-28 00:00:00+00:00,6392612675.715648,483705510.30860627,2319198732.5149837,375123505.0174472,261207917.7433017,157865337.0537046,5205468127.309846,2183641056.088059,141160576.85599288,1066605059.439215,121410151.86039254,0.0,564490411.1699625,6618944383.956683
2022-03-01 00:00:00+00:00,6805355346.471955,482788710.88619846,2470028866.9221854,384906743.0067303,260903883.2233017,159751775.37949848,5192913396.31123,2206706477.509598,130703335.16758811,1066605059.439215,121410151.86039254,0.0,564490411.1699625,6618944383.956683
2022-03-02 00:00:00+00:00,6819431833.814524,507077062.55404645,2247349695.861976,404302852.13850445,260903883.22330168,159751775.37949848,5212148797.609846,2206706477.509598,134969273.663678,980864352.5731963,121410151.86039254,0.0,564490411.1699625,6618944383.956683
2022-03-03 00:00:00+00:00,6465541784.178957,468743453.6611376,2174219019.482574,417199255.25628066,260903883.22330168,160399357.4167162,5228250659.704773,2206706477.509598,126757952.09317888,981813472.9176419,121410151.86039254,0.0,564490411.1699625,6618944383.956683
2022-03-04 00:00:00+00:00,6007429464.496682,442578057.7509178,2091040128.8582191,401894808.3699627,260903883.22330168,159222949.91768125,5316740671.807024,2198044210.3242693,132806407.19746985,981813472.9176419,121410151.86039256,0.0,566945330.5078325,6618944383.956683
2022-03-05 00:00:00+00:00,6083693993.053483,450338051.2775566,1997251008.6407382,401007655.4234632,260903883.2233017,157884001.77284136,5302309822.379422,2198044210.3242693,132806407.19746985,981813472.9176419,121410151.86039254,0.0,566945330.5078325,6618944383.956683
2022-03-06 00:00:00+00:00,6008444806.541592,444233571.5915577,1971267358.648238,378890981.04423034,260903883.22330168,157884001.77284136,5309574278.01295,2198044210.3242693,132806407.19746985,981813472.9176418,121410151.86039254,0.0,566945330.5078325,6618944383.956683
2022-03-07 00:00:00+00:00,5625973847.351824,416723564.23362267,1944985590.0859966,364257906.8918587,260903883.2233017,156994004.77518165,5337782381.280748,2198044210.3242693,143103683.6227523,981813472.9176418,121410151.86039256,0.0,566945330.5078325,6618944383.956683
2022-03-08 00:00:00+00:00,5838645672.416786,436768138.09857255,2018643395.4302545,370557409.9649488,260903883.22330168,157276902.87102914,5343250959.75002,2198044210.3242693,143103683.6227523,842975686.6077008,121410151.86039254,0.0,566945330.5078324,6618944383.956683
2022-03-09 00:00:00+00:00,6116108704.426946,455131146.16785866,2161104951.887596,374446011.3883125,260903883.2233017,157265271.52574757,5379219722.494483,2198044210.3242693,143103683.6227523,842975686.607701,121410151.86039254,0.0,566945330.5078324,6725807321.187334
2022-03-10 00:00:00+00:00,5930943471.627056,438984674.752794,2015133282.7903404,367563286.14701724,260903883.2233017,164817549.04911184,5369029024.123442,2198044210.3242693,143103683.6227523,842975686.607701,121410151.86039254,0.0,566945330.5078325,6725807321.187334
2022-03-11 00:00:00+00:00,5839097283.319387,433313062.52270633,2017406939.7860537,368421549.2728837,260903883.2233017,164489195.0919435,5380454442.515664,2198044210.3242693,143103683.6227523,842975686.6077008,121410151.86039254,0.0,566945330.5078324,6730829961.307334
2022-03-12 00:00:00+00:00,5873167801.704977,436580488.6658776,2011020264.7262886,368425679.17111254,260903883.22330168,164489195.0919435,5387339742.052022,2200127874.9956365,143103683.6227523,842975686.607701,121410151.86039256,0.0,580902231.6728718,6730829961.307334
2022-03-13 00:00:00+00:00,5829477151.717343,431970320.75658524,1998141923.9119244,368423138.56773937,260903883.2233017,164511787.8444337,5375725630.917527,2200127874.9956365,143103683.6227523,842975686.6077008,121410151.86039254,0.0,580902231.6728718,6730829961.307334
2022-03-14 00:00:00+00:00,5755947731.776117,400865453.01653886,1990710298.9611926,363051704.7353643,260903883.22330168,164595359.42947578,5379277625.662297,2200127874.9956365,143103683.6227523,842975686.6077008,121410151.86039254,0.0,583902231.6728718,6730829961.307334
2022-03-15 00:00:00+00:00,5953637862.310743,411652238.8375022,2036014830.7328439,366554654.796541,260903883.2233017,164615334.62416735,5384520550.730031,2200127874.9956365,143103683.6227523,842975686.6077008,121410151.86039254,0.0,583902231.6728718,6730829961.307334
2022-03-16 00:00:00+00:00,6242717959.823471,420626687.19499934,2084039640.2472212,366554654.796541,260903883.2233017,164630717.14388824,5381709397.26213,2200127874.9956365,143103683.6227523,842975686.6077008,121410151.86039256,0.0,583902231.6728718,6730829961.307334
