,change,change_excl_rwa,change_excl_rwa_30d_avg,change_excl_rwa_7d_avg,date,fees,inflow,inflow_exl_rwa,lifetime_fees,lifetime_turnover,outflow,psm_balance,turnover
328,-51486488.141584,-51486488.141584,-16492164.058659123,-24826498.416761067,2023-04-28 00:00:00+00:00,0.0,25678379.849623,25678379.849623,4447316.718304662,63865947623.98117,77164867.991207,2872724819.0463,102843247.84083
329,-9874336.108957,-9874336.108957,-15291205.9568396,-24003029.26566049,2023-04-27 00:00:00+00:00,0.0,22437073.637659002,22437073.637659002,4447316.718304662,63763104376.14034,32311409.746616,2924211307.187884,54748483.384275004
330,-74797867.74619101,-74797867.74619101,-16090377.738023575,-24041778.704691745,2023-04-26 00:00:00+00:00,62.116942,23158437.456182,23158437.456182,4447316.718304662,63708355892.756065,97956305.202373,2934085643.2968407,121114742.65855502
331,-1711695.3216350004,-1711695.3216350004,-16619721.813573508,-15187285.842391295,2023-04-25 00:00:00+00:00,0.0,14037050.760247001,14037050.760247001,4447254.601362662,63587241150.09751,15748746.081882,3008883511.0430317,29785796.842128996
332,3167610.803437,3167610.803437,-16751428.779721487,-17634127.56343773,2023-04-24 00:00:00+00:00,16.990623000000003,17127167.698229,17127167.698229,4447254.601362662,63557455353.25538,13959556.894792,3010595206.3646665,31086724.593021005
333,-2524141.223665001,-2524141.223665001,-16903538.051632755,-37922098.23750521,2023-04-23 00:00:00+00:00,9.999178,10035519.7,10035519.7,4447237.610739662,63526368628.66236,12559660.923665,3007427595.561229,22595180.623665005
334,-36558571.178732365,-36558571.178732365,-18366037.168851122,-39305487.85702621,2023-04-22 00:00:00+00:00,312.423991,34944332.74709464,34944332.74709464,4447227.6115616625,63503773448.0387,71502903.925827,3009951736.7848945,106447236.67292166
335,-45722204.083879985,-45722204.083879985,-17576595.03259886,-32292406.81560645,2023-04-21 00:00:00+00:00,396.93808800000005,71026959.647763,71026959.647763,4446915.187570662,63397326211.365776,116749163.731643,3046510307.963627,187776123.379406
336,-10145582.182175778,-10145582.182175778,-16795904.740692668,-25294706.050694823,2023-04-20 00:00:00+00:00,68.24443500000001,57277000.62855501,57277000.62855501,4446518.249482662,63209550087.98637,67422582.81073079,3092232512.047507,124699583.43928576
337,-12816417.71008785,-12816417.71008785,-17666184.752193637,-27660591.996221263,2023-04-19 00:00:00+00:00,0.0,54172244.02948815,54172244.02948815,4446450.005047662,63084850504.54708,66988661.739576004,3102378094.2296824,121160905.76906417
338,-18839587.368960053,-18839587.368960053,-18001745.76271735,-29977318.557566103,2023-04-18 00:00:00+00:00,480.718102,75192883.90483826,75192883.90483826,4446450.005047662,62963689598.778015,94032471.27379832,3115194511.93977,169225355.17863658
339,-138848183.91503537,-138848183.91503537,-18008876.839113764,-28611028.71555223,2023-04-17 00:00:00+00:00,43.80054,51063886.273276836,51063886.273276836,4445969.286945662,62794464243.59938,189912070.1883122,3134034099.30873,240975956.46158904
340,-12207868.560312,-12207868.560312,-14452300.300603347,-11059879.461774616,2023-04-16 00:00:00+00:00,517.959696,21527367.197807,21527367.197807,4445925.486405662,62553488287.137794,33735235.758119,3272882283.2237654,55262602.955926
341,12532996.111205958,12532996.111205958,-17608370.052540343,-10326806.315626021,2023-04-15 00:00:00+00:00,0.0,38828374.45252982,38828374.45252982,4445407.526709662,62498225684.18187,26295378.34132386,3285090151.784077,65123752.79385367
342,3261701.27050141,3261701.27050141,-22456207.040331714,-12556229.130099107,2023-04-14 00:00:00+00:00,0.0,81718883.745209,81718883.745209,4445407.526709662,62433101931.388016,78457182.4747076,3272557155.672871,160176066.21991658
343,-26706783.800860856,-26706783.800860856,-30916580.591137625,-13544745.89483937,2023-04-13 00:00:00+00:00,0.0,98699630.240328,98699630.240328,4445407.526709662,62272925865.1681,125406414.04118885,3269295454.4023695,224106044.28151676
344,-29033503.63950175,-29033503.63950175,-38078980.20906575,-9946040.8070209,2023-04-12 00:00:00+00:00,0.0,66853747.016536,66853747.016536,4445407.526709662,62048819820.88658,95887250.65603775,3296002238.2032304,162740997.67257372
345,-9275558.474862924,-9275558.474862924,-38516327.65441733,-3103889.8222535476,2023-04-11 00:00:00+00:00,0.0,76387870.70327899,76387870.70327899,4445407.526709662,61886078823.214005,85663429.1781419,3325035741.842732,162051299.8814209
346,-15990139.13859208,-15990139.13859208,-16256330.253428735,-2185921.618579688,2023-04-10 00:00:00+00:00,0.335986,55521824.863024004,55521824.863024004,4445407.526709662,61724027523.33258,71511964.00161609,3334311300.317595,127033788.86464004
347,-7076356.537271834,-7076356.537271834,10764181.009031514,-2397955.589856325,2023-04-09 00:00:00+00:00,0.0,5716431.486166616,5716431.486166616,4445407.190723662,61596993734.46794,12792788.023438454,3350301439.4561872,18509219.509605065
348,-3072963.5901056416,-3072963.5901056416,16623976.37752417,-83875.81968388947,2023-04-08 00:00:00+00:00,0.0,21587134.48010541,21587134.48010541,4445407.190723662,61578484514.958336,24660098.070211053,3357377795.993459,46247232.55031646
349,-3657916.082680431,-3657916.082680431,15819704.510294091,541130.7443031941,2023-04-07 00:00:00+00:00,0.0,58370418.84058524,58370418.84058524,4445407.190723662,61532237282.40802,62028334.92326567,3360450759.5835648,120398753.76385091
350,-1515848.1861315672,-1515848.1861315672,15479248.846250571,556152.088679113,2023-04-06 00:00:00+00:00,7.600845,52068547.24718043,52068547.24718043,4445407.190723662,61411838528.64417,53584395.43331199,3364108675.666245,105652942.68049243
351,18861553.253869716,18861553.253869716,15069827.696966259,-266459.5648133776,2023-04-05 00:00:00+00:00,22.979527,36302500.13183061,36302500.13183061,4445399.5898786625,61306185585.96368,17440946.87796089,3365624523.8523765,53743447.0097915
352,-2849781.049145904,-2849781.049145904,14213580.492751602,-5169216.470651674,2023-04-04 00:00:00+00:00,6.546,40762772.84721611,40762772.84721611,4445376.610351662,61252442138.95389,43612553.89636201,3346762970.598507,84375326.74357814
353,-17474376.93752854,-17474376.93752854,14071502.540633665,-9597746.255698862,2023-04-03 00:00:00+00:00,0.0,8098656.802588999,8098656.802588999,4445370.064351662,61168066812.21031,25573033.740117546,3349612751.6476526,33671690.542706534
354,9122201.853935216,9122201.853935216,14827076.233103316,-20055433.83786464,2023-04-02 00:00:00+00:00,8.365857,27379492.811062776,27379492.811062776,4445370.064351662,61134395121.6676,18257290.95712756,3367087128.585181,45636783.76819035
355,1302082.3578039438,1302082.3578039438,14094416.583736574,-22167591.860723156,2023-04-01 00:00:00+00:00,0.0,12253666.823933946,12253666.823933946,4445361.698494662,61088758337.899414,10951584.46613,3357964926.731246,23205251.290063947
356,-3552766.6720489995,-3552766.6720489995,14316969.31697931,-22552984.676681004,2023-03-31 00:00:00+00:00,270.18058218000004,15733037.093931,15733037.093931,4445361.698494662,61065553086.60935,19285803.76598,3356662844.373442,35018840.859911
357,-7274129.760579001,-7274129.760579001,13151902.359185727,-28673891.543562002,2023-03-30 00:00:00+00:00,0.0,399999.99999999994,399999.99999999994,4445091.517912482,61030534245.74944,7674129.760579001,3360215611.045491,8074129.760579001
358,-15457745.086998362,-15457745.086998362,11580192.253805127,-29474059.73364565,2023-03-29 00:00:00+00:00,148.18966307000002,986522.1162896386,986522.1162896386,4445091.517912482,61022460115.98886,16444267.203288,3367489740.8060703,17430789.319577638
359,-33849489.54447622,-33849489.54447622,11347479.434027499,-30451738.339316495,2023-03-28 00:00:00+00:00,0.0,13543375.000000786,13543375.000000786,4444943.328249412,61005029326.66928,47392864.544477,3382947485.893069,60936239.54447779
360,-90678190.012689,-90678190.012689,12293516.199799206,-30795237.336849164,2023-03-27 00:00:00+00:00,0.0,1543830.98,1543830.98,4444943.328249412,60944093087.1248,92222020.992689,3416796975.437545,93765851.97268899
361,-5662904.306074385,-5662904.306074385,15225824.80567354,-21110245.624436345,2023-03-26 00:00:00+00:00,0.0,1030586.4048836151,1030586.4048836151,4444943.328249412,60850327235.152115,6693490.710957999,3507475165.450234,7724077.115841615
362,-1395667.3539009998,-1395667.3539009998,15409633.31084262,-23023190.675118934,2023-03-25 00:00:00+00:00,0.0,2580000.0,2580000.0,4444943.328249412,60842603158.03627,3975667.3539009998,3513138069.7563086,6555667.353901
363,-46399114.740215994,-46399114.740215994,15158183.282331187,-27416793.590236343,2023-03-24 00:00:00+00:00,0.0,9999995.8,9999995.8,4444943.328249412,60836047490.682365,56399110.540216,3514533737.1102095,66399106.340215996
364,-12875307.091164535,-12875307.091164535,16833652.99049489,-36058343.07283718,2023-03-23 00:00:00+00:00,428.86692238,2167566.2473494667,2167566.2473494667,4444943.328249412,60769648384.34215,15042873.338514,3560932851.8504252,17210439.585863464
365,-22301495.32669427,-22301495.32669427,19639554.783951536,-53205029.705890134,2023-03-22 00:00:00+00:00,0.28048000000000006,21101257.17922873,21101257.17922873,4444514.461327031,60752437944.75629,43402752.505922996,3573808158.94159,64504009.68515173
366,-36253982.527204886,-36253982.527204886,20429518.939986113,-85811888.26688752,2023-03-21 00:00:00+00:00,13678.086954554816,14817849.734294595,14817849.734294595,4444514.180847031,60687933935.07114,51071832.26149947,3596109654.2682843,65889681.995794065
367,-22883248.025799237,-22883248.025799237,21698935.291945577,-115144001.09710176,2023-03-20 00:00:00+00:00,6056.20549,8728735.721381769,8728735.721381769,4430836.0938924765,60622044253.07534,31611983.747181,3632363636.7954893,40340719.46856276
368,-19053519.660852514,-19053519.660852514,22872960.49121622,-117896955.23628035,2023-03-19 00:00:00+00:00,0.0,1261845.8373194865,1261845.8373194865,4424779.888402477,60581703533.60678,20315365.498172,3655246884.8212886,21577211.335491482
369,-32150887.75972285,-32150887.75972285,23085154.185540903,-21100114.776902135,2023-03-18 00:00:00+00:00,665.59294049,12716824.744006153,12716824.744006153,4424779.888402477,60560126322.271286,44867712.503729,3674300404.482141,57584537.24773515
370,-106889961.11842184,-106889961.11842184,23727149.60085723,97010754.72237477,2023-03-17 00:00:00+00:00,2025.0529425593252,8776916.550171088,8776916.550171088,4424114.295461987,60502541785.02355,115666877.66859296,3706451292.2418637,124443794.21876407
371,-132902113.52253519,-132902113.52253519,27269177.474549077,136383249.81322184,2023-03-16 00:00:00+00:00,8725.340769627164,13352796.481910516,13352796.481910516,4422089.242519428,60378097990.80479,146254910.00444567,3813341253.3602858,159607706.48635623
372,-250549505.25367588,-250549505.25367588,31347956.035628725,151483391.80115432,2023-03-15 00:00:00+00:00,4288.034864540972,6749180.844618207,6749180.844618207,4413363.901749801,60218490284.31843,257298686.09829405,3946243366.882821,264047866.94291228
373,-241578772.33870462,-241578772.33870462,40196632.321828224,185294523.12253857,2023-03-14 00:00:00+00:00,3473.5447535049507,5969646.4486839175,5969646.4486839175,4409075.86688526,59954442417.37552,247548418.78738853,4196792872.136497,253518065.23607242
374,-42153927.00004943,-42153927.00004943,48227792.30727344,217834564.5045448,2023-03-13 00:00:00+00:00,31111.685960156206,311587629.7443148,311587629.7443148,4405602.322131755,59700924352.13945,353741556.7443642,4438371644.475202,665329186.4886788
375,658524363.554795,658524363.554795,48973804.356572025,222881430.80847043,2023-03-12 00:00:00+00:00,117708.44038349905,738355784.3944243,738355784.3944243,4374490.636171599,59035595165.65077,79831420.83962922,4480525571.475251,818187205.2340534
376,794625198.7352154,794625198.7352154,25645899.29386486,127790504.6416877,2023-03-11 00:00:00+00:00,35886.0418695711,1399943587.7646282,1399943587.7646282,4256782.195788099,58217407960.41672,605318389.0294123,3822001207.920456,2005261976.7940397
377,168717504.5175078,168717504.5175078,-1216487.4996993453,15014452.513308495,2023-03-10 00:00:00+00:00,920.84706,345941982.8661281,345941982.8661281,4220896.153918528,56212145983.62268,177224478.3486202,3027376009.1852407,523166461.2147482
378,-27201119.607008003,-27201119.607008003,-6884091.837063605,-10924846.364487903,2023-03-09 00:00:00+00:00,0.0,34359059.551084,34359059.551084,4219975.306858528,55688979522.407936,61560179.158092014,2858658504.667733,95919238.70917599
379,-13871586.003986005,-13871586.003986005,-6303149.042656804,-5899162.941331618,2023-03-08 00:00:00+00:00,0.0,24026942.883894,24026942.883894,4219975.306858528,55593060283.69876,37898528.88788,2885859624.274741,61925471.771773994
380,-13798482.664661001,-13798482.664661001,-6644311.224988071,-9418189.99874168,2023-03-07 00:00:00+00:00,0.0,15555027.763547,15555027.763547,4219975.306858528,55531134811.92699,29353510.428208,2899731210.278727,44908538.191755
381,-6825862.872569999,-6825862.872569999,-5912675.7562740045,-15222040.035503967,2023-03-06 00:00:00+00:00,0.0,17952533.259855002,17952533.259855002,4219975.306858528,55486226273.73523,24778396.132425003,2913529692.943388,42730929.392280005
382,-7112119.612683999,-7112119.612683999,-5550405.497381338,-17452506.72232642,2023-03-05 00:00:00+00:00,0.0,17341309.129726,17341309.129726,4219975.306858528,55443495344.34295,24453428.742409997,2920355555.815958,41794737.872136004
383,5192833.836560999,5192833.836560999,-5491830.968742812,-17217687.71641799,2023-03-04 00:00:00+00:00,0.0,10211031.450308,10211031.450308,4219975.306858528,55401700606.47081,5018197.613747001,2927467675.428642,15229229.064055001
384,-12857587.627067003,-12857587.627067003,-5416962.202191611,-18346511.383992277,2023-03-03 00:00:00+00:00,0.0,24296507.848135002,24296507.848135002,4219975.306858528,55386471377.40675,37154095.475201994,2922274841.5920806,61450603.32333702
385,7978664.355085998,7978664.355085998,-5093196.728870745,-16530948.74455442,2023-03-02 00:00:00+00:00,0.0,37830607.185225,37830607.185225,4219975.306858528,55325020774.08342,29851942.830139004,2935132429.2191477,67682550.01536398
386,-38504775.40585643,-38504775.40585643,-5981400.240881745,-18947781.968030132,2023-03-01 00:00:00+00:00,209.74886889115,25864583.604047574,25864583.604047574,4219975.306858528,55257338224.068054,64369359.009904005,2927153764.864062,90233942.61395156
387,-54425432.92199701,-54425432.92199701,-6187031.634062197,-12894960.266522786,2023-02-28 00:00:00+00:00,0.0,15396545.90518,15396545.90518,4219765.557989637,55167104281.4541,69821978.82717699,2965658540.2699184,85218524.73235701
388,-22439129.680327166,-22439129.680327166,-4513647.08299723,5066065.395553212,2023-02-27 00:00:00+00:00,0.0,27222718.649226006,27222718.649226006,4219765.557989637,55081885756.72175,49661848.329553165,3020083973.1919155,76884566.97877917
389,-5468386.571325,-5468386.571325,-3687129.798986957,8471288.114791807,2023-02-26 00:00:00+00:00,0.0,10252721.735603003,10252721.735603003,4219765.557989637,55005001189.742966,15721108.306928001,3042523102.8722425,25973830.042531
390,-2708931.8364589987,-2708931.8364589987,-3626744.9770151232,9513701.629492378,2023-02-25 00:00:00+00:00,0.0,16810834.378591996,16810834.378591996,4219765.557989637,54979027359.70043,19519766.215051,3047991489.4435673,36330600.593643
391,-148649.15100199886,-148649.15100199886,-4745827.167551157,11663193.02788938,2023-02-24 00:00:00+00:00,0.0,18003530.328283,18003530.328283,4219765.557989637,54942696759.10679,18152179.479284998,3050700421.2800264,36155709.807568006
392,-8939168.209244,-8939168.209244,-5212833.7317238245,9871898.787873667,2023-02-23 00:00:00+00:00,0.0,39474430.185101,39474430.185101,4219765.557989637,54906541049.29922,48413598.394345,3050849070.4310284,87888028.57944597
393,3864976.504695002,3864976.504695002,-4651669.643107663,9307347.774875237,2023-02-22 00:00:00+00:00,22.089249000000002,20043541.744813,20043541.744813,4219765.557989637,54818653020.71977,16178565.240118,3059788238.640272,36222106.984931
394,71301746.71253498,71301746.71253498,-5182746.384349609,8665333.287395041,2023-02-21 00:00:00+00:00,0.0,113875329.45114599,113875329.45114599,4219743.468740637,54782430913.73484,42573582.738611,3055923262.135577,156448912.18975702
