,balance,dt,total_balance,wallet
332,161535143.93989256,2024-02-09 00:00:00.000 UTC,4826676181.923681,Dex
333,270769773.92334634,2024-02-09 00:00:00.000 UTC,4826676181.923681,Other
334,324036894.8338488,2024-02-09 00:00:00.000 UTC,4826676181.923681,Bridge
335,22728201.69491335,2024-02-09 00:00:00.000 UTC,4826676181.923681,CeFi
336,322641521.4329784,2024-02-08 00:00:00.000 UTC,4805784667.134475,Bridge
337,70292495.19066048,2024-02-08 00:00:00.000 UTC,4805784667.134475,Lending
338,2807090400.7411447,2024-02-08 00:00:00.000 UTC,4805784667.134475,EOA
339,1112358.926690502,2024-02-08 00:00:00.000 UTC,4805784667.134475,Treasury
340,1166284179.2349386,2024-02-08 00:00:00.000 UTC,4805784667.134475,Dai Savings
341,267426289.17154548,2024-02-08 00:00:00.000 UTC,4805784667.134475,Other
342,21624630.858984616,2024-02-08 00:00:00.000 UTC,4805784667.134475,CeFi
343,149312791.57753178,2024-02-08 00:00:00.000 UTC,4805784667.134475,Dex
344,322052114.63059705,2024-02-07 00:00:00.000 UTC,4806746722.73128,Bridge
345,264159003.18249834,2024-02-07 00:00:00.000 UTC,4806746722.73128,Other
346,2811614570.1808295,2024-02-07 00:00:00.000 UTC,4806746722.73128,EOA
347,1166439321.8787754,2024-02-07 00:00:00.000 UTC,4806746722.73128,Dai Savings
348,69166479.28849843,2024-02-07 00:00:00.000 UTC,4806746722.73128,Lending
349,1112358.926690502,2024-02-07 00:00:00.000 UTC,4806746722.73128,Treasury
350,22478348.00656834,2024-02-07 00:00:00.000 UTC,4806746722.73128,CeFi
351,149724526.6368227,2024-02-07 00:00:00.000 UTC,4806746722.73128,Dex
352,150876438.79681218,2024-02-06 00:00:00.000 UTC,4813689453.867642,Dex
353,1112358.926690502,2024-02-06 00:00:00.000 UTC,4813689453.867642,Treasury
354,1165578385.0436087,2024-02-06 00:00:00.000 UTC,4813689453.867642,Dai Savings
355,2816388039.4146833,2024-02-06 00:00:00.000 UTC,4813689453.867642,EOA
356,20884822.581831336,2024-02-06 00:00:00.000 UTC,4813689453.867642,CeFi
357,83072650.94270165,2024-02-06 00:00:00.000 UTC,4813689453.867642,Lending
358,324975021.19563776,2024-02-06 00:00:00.000 UTC,4813689453.867642,Bridge
359,250801736.96567705,2024-02-06 00:00:00.000 UTC,4813689453.867642,Other
360,241414561.3165227,2024-02-05 00:00:00.000 UTC,4795079084.606232,Other
361,323981006.6175273,2024-02-05 00:00:00.000 UTC,4795079084.606232,Bridge
362,20976393.513637453,2024-02-05 00:00:00.000 UTC,4795079084.606232,CeFi
363,2816626595.9218554,2024-02-05 00:00:00.000 UTC,4795079084.606232,EOA
364,139124222.5180576,2024-02-05 00:00:00.000 UTC,4795079084.606232,Dex
365,1165730254.8483074,2024-02-05 00:00:00.000 UTC,4795079084.606232,Dai Savings
366,86113690.9436337,2024-02-05 00:00:00.000 UTC,4795079084.606232,Lending
367,1112358.926690502,2024-02-05 00:00:00.000 UTC,4795079084.606232,Treasury
368,23348922.559901148,2024-02-04 00:00:00.000 UTC,4822806485.411027,CeFi
369,1158125299.6818419,2024-02-04 00:00:00.000 UTC,4822806485.411027,Dai Savings
370,148368209.81858775,2024-02-04 00:00:00.000 UTC,4822806485.411027,Dex
371,324072753.3458105,2024-02-04 00:00:00.000 UTC,4822806485.411027,Bridge
372,1112358.926690502,2024-02-04 00:00:00.000 UTC,4822806485.411027,Treasury
373,2831280100.248805,2024-02-04 00:00:00.000 UTC,4822806485.411027,EOA
374,85695291.74154016,2024-02-04 00:00:00.000 UTC,4822806485.411027,Lending
375,250803549.08785042,2024-02-04 00:00:00.000 UTC,4822806485.411027,Other
376,88664489.49438106,2024-02-03 00:00:00.000 UTC,4822712532.131956,Lending
377,150371876.89453888,2024-02-03 00:00:00.000 UTC,4822712532.131956,Dex
378,23566973.38164591,2024-02-03 00:00:00.000 UTC,4822712532.131956,CeFi
379,1112358.926690502,2024-02-03 00:00:00.000 UTC,4822712532.131956,Treasury
380,320283909.9592625,2024-02-03 00:00:00.000 UTC,4822712532.131956,Bridge
381,247852751.6411962,2024-02-03 00:00:00.000 UTC,4822712532.131956,Other
382,1158390411.1369529,2024-02-03 00:00:00.000 UTC,4822712532.131956,Dai Savings
383,2832469760.6972885,2024-02-03 00:00:00.000 UTC,4822712532.131956,EOA
384,2828198775.3808446,2024-02-02 00:00:00.000 UTC,4817980276.033218,EOA
385,319378586.2594154,2024-02-02 00:00:00.000 UTC,4817980276.033218,Bridge
386,150045619.46615666,2024-02-02 00:00:00.000 UTC,4817980276.033218,Dex
387,1158491346.513892,2024-02-02 00:00:00.000 UTC,4817980276.033218,Dai Savings
388,89083409.11187786,2024-02-02 00:00:00.000 UTC,4817980276.033218,Lending
389,247788897.25188315,2024-02-02 00:00:00.000 UTC,4817980276.033218,Other
390,23881283.12245788,2024-02-02 00:00:00.000 UTC,4817980276.033218,CeFi
391,1112358.926690502,2024-02-02 00:00:00.000 UTC,4817980276.033218,Treasury
392,1156842031.008999,2024-02-01 00:00:00.000 UTC,4829649298.704428,Dai Savings
393,256329532.02808478,2024-02-01 00:00:00.000 UTC,4829649298.704428,Other
394,153388769.95089582,2024-02-01 00:00:00.000 UTC,4829649298.704428,Dex
395,316885198.187961,2024-02-01 00:00:00.000 UTC,4829649298.704428,Bridge
396,1112358.926690502,2024-02-01 00:00:00.000 UTC,4829649298.704428,Treasury
397,96075873.12878622,2024-02-01 00:00:00.000 UTC,4829649298.704428,Lending
398,25241024.352534845,2024-02-01 00:00:00.000 UTC,4829649298.704428,CeFi
399,2823774511.1204753,2024-02-01 00:00:00.000 UTC,4829649298.704428,EOA
400,151804510.80686486,2024-01-31 00:00:00.000 UTC,4832964663.529465,Dex
401,77181399.19342963,2024-01-31 00:00:00.000 UTC,4832964663.529465,Lending
402,316858017.2607197,2024-01-31 00:00:00.000 UTC,4832964663.529465,Bridge
403,26652500.175876264,2024-01-31 00:00:00.000 UTC,4832964663.529465,CeFi
404,255921076.66224086,2024-01-31 00:00:00.000 UTC,4832964663.529465,Other
405,1155046337.6728175,2024-01-31 00:00:00.000 UTC,4832964663.529465,Dai Savings
406,2848388462.830825,2024-01-31 00:00:00.000 UTC,4832964663.529465,EOA
407,1112358.926690502,2024-01-31 00:00:00.000 UTC,4832964663.529465,Treasury
408,1112358.926690502,2024-01-30 00:00:00.000 UTC,5069576508.095842,Treasury
409,316215769.589418,2024-01-30 00:00:00.000 UTC,5069576508.095842,Bridge
410,165472450.94166055,2024-01-30 00:00:00.000 UTC,5069576508.095842,Dex
411,257870791.2084975,2024-01-30 00:00:00.000 UTC,5069576508.095842,Other
412,3028770323.0598145,2024-01-30 00:00:00.000 UTC,5069576508.095842,EOA
413,82709319.97922629,2024-01-30 00:00:00.000 UTC,5069576508.095842,Lending
414,1189564988.5907273,2024-01-30 00:00:00.000 UTC,5069576508.095842,Dai Savings
415,27860505.799807817,2024-01-30 00:00:00.000 UTC,5069576508.095842,CeFi
416,313753016.0149292,2024-01-29 00:00:00.000 UTC,5157560739.626921,Bridge
417,99991164.81001079,2024-01-29 00:00:00.000 UTC,5157560739.626921,Lending
418,28660835.367669985,2024-01-29 00:00:00.000 UTC,5157560739.626921,CeFi
419,1112358.926690502,2024-01-29 00:00:00.000 UTC,5157560739.626921,Treasury
420,1440655388.4091043,2024-01-29 00:00:00.000 UTC,5157560739.626921,Dai Savings
421,2848445033.293911,2024-01-29 00:00:00.000 UTC,5157560739.626921,EOA
422,263519199.19765857,2024-01-29 00:00:00.000 UTC,5157560739.626921,Other
423,161423743.60694674,2024-01-29 00:00:00.000 UTC,5157560739.626921,Dex
424,99670085.36109139,2024-01-28 00:00:00.000 UTC,5170087682.268101,Lending
425,313926187.1950129,2024-01-28 00:00:00.000 UTC,5170087682.268101,Bridge
426,1282358.926690502,2024-01-28 00:00:00.000 UTC,5170087682.268101,Treasury
427,162047288.08740872,2024-01-28 00:00:00.000 UTC,5170087682.268101,Dex
428,2841610721.4124846,2024-01-28 00:00:00.000 UTC,5170087682.268101,EOA
429,295148285.8729985,2024-01-28 00:00:00.000 UTC,5170087682.268101,Other
430,1430397845.2703514,2024-01-28 00:00:00.000 UTC,5170087682.268101,Dai Savings
431,26004910.14206351,2024-01-28 00:00:00.000 UTC,5170087682.268101,CeFi
432,161673644.96903753,2024-01-27 00:00:00.000 UTC,5168596395.95801,Dex
433,1282358.926690502,2024-01-27 00:00:00.000 UTC,5168596395.95801,Treasury
434,2839008369.297567,2024-01-27 00:00:00.000 UTC,5168596395.95801,EOA
435,1425571823.723975,2024-01-27 00:00:00.000 UTC,5168596395.95801,Dai Savings
436,26628768.934977252,2024-01-27 00:00:00.000 UTC,5168596395.95801,CeFi
437,313960247.25391394,2024-01-27 00:00:00.000 UTC,5168596395.95801,Bridge
438,300808159.0924105,2024-01-27 00:00:00.000 UTC,5168596395.95801,Other
439,99663023.75943962,2024-01-27 00:00:00.000 UTC,5168596395.95801,Lending
440,100050449.99732657,2024-01-26 00:00:00.000 UTC,5168518854.921929,Lending
441,313746701.00807756,2024-01-26 00:00:00.000 UTC,5168518854.921929,Bridge
442,1282358.926690502,2024-01-26 00:00:00.000 UTC,5168518854.921929,Treasury
443,155133026.61045122,2024-01-26 00:00:00.000 UTC,5168518854.921929,Dex
444,301304761.18129975,2024-01-26 00:00:00.000 UTC,5168518854.921929,Other
445,1424520643.363522,2024-01-26 00:00:00.000 UTC,5168518854.921929,Dai Savings
446,2846871872.4295177,2024-01-26 00:00:00.000 UTC,5168518854.921929,EOA
447,25609041.405044023,2024-01-26 00:00:00.000 UTC,5168518854.921929,CeFi
448,26986248.806604505,2024-01-25 00:00:00.000 UTC,5157767804.885038,CeFi
449,83901404.59065472,2024-01-25 00:00:00.000 UTC,5157767804.885038,Lending
450,2858548886.5246706,2024-01-25 00:00:00.000 UTC,5157767804.885038,EOA
451,311448432.5228416,2024-01-25 00:00:00.000 UTC,5157767804.885038,Bridge
452,306883381.2753006,2024-01-25 00:00:00.000 UTC,5157767804.885038,Other
453,1420854323.6709816,2024-01-25 00:00:00.000 UTC,5157767804.885038,Dai Savings
454,147862768.56729537,2024-01-25 00:00:00.000 UTC,5157767804.885038,Dex
455,1282358.926690502,2024-01-25 00:00:00.000 UTC,5157767804.885038,Treasury
456,74533094.47104993,2024-01-24 00:00:00.000 UTC,5132137028.297445,Lending
457,144721488.70342353,2024-01-24 00:00:00.000 UTC,5132137028.297445,Dex
458,2862528403.8800373,2024-01-24 00:00:00.000 UTC,5132137028.297445,EOA
459,297616189.21709955,2024-01-24 00:00:00.000 UTC,5132137028.297445,Other
460,310035514.4784036,2024-01-24 00:00:00.000 UTC,5132137028.297445,Bridge
461,1415254227.093083,2024-01-24 00:00:00.000 UTC,5132137028.297445,Dai Savings
462,1282358.926690502,2024-01-24 00:00:00.000 UTC,5132137028.297445,Treasury
463,26165751.527657345,2024-01-24 00:00:00.000 UTC,5132137028.297445,CeFi
464,66644636.35664261,2024-01-23 00:00:00.000 UTC,5108295546.147917,Lending
465,308350278.0841809,2024-01-23 00:00:00.000 UTC,5108295546.147917,Bridge
466,140124292.91898674,2024-01-23 00:00:00.000 UTC,5108295546.147917,Dex
467,1282358.926690502,2024-01-23 00:00:00.000 UTC,5108295546.147917,Treasury
468,290618169.38358885,2024-01-23 00:00:00.000 UTC,5108295546.147917,Other
469,26804665.827348646,2024-01-23 00:00:00.000 UTC,5108295546.147917,CeFi
470,2861895575.035261,2024-01-23 00:00:00.000 UTC,5108295546.147917,EOA
471,1412575569.6152184,2024-01-23 00:00:00.000 UTC,5108295546.147917,Dai Savings
472,1403631005.7384431,2024-01-22 00:00:00.000 UTC,5088719926.479838,Dai Savings
473,21267778.67483454,2024-01-22 00:00:00.000 UTC,5088719926.479838,CeFi
474,144453936.38903493,2024-01-22 00:00:00.000 UTC,5088719926.479838,Dex
475,1282358.926690502,2024-01-22 00:00:00.000 UTC,5088719926.479838,Treasury
476,2862688793.9250073,2024-01-22 00:00:00.000 UTC,5088719926.479838,EOA
477,276212333.59652674,2024-01-22 00:00:00.000 UTC,5088719926.479838,Other
478,314039234.9668965,2024-01-22 00:00:00.000 UTC,5088719926.479838,Bridge
479,65144484.262404636,2024-01-22 00:00:00.000 UTC,5088719926.479838,Lending
480,320203655.0282177,2024-01-21 00:00:00.000 UTC,5109308800.156905,Bridge
481,154141535.48185453,2024-01-21 00:00:00.000 UTC,5109308800.156905,Dex
482,64261971.054089494,2024-01-21 00:00:00.000 UTC,5109308800.156905,Lending
483,1414710345.8092768,2024-01-21 00:00:00.000 UTC,5109308800.156905,Dai Savings
484,2874028311.9525185,2024-01-21 00:00:00.000 UTC,5109308800.156905,EOA
485,17071476.831982575,2024-01-21 00:00:00.000 UTC,5109308800.156905,CeFi
486,263609145.0722759,2024-01-21 00:00:00.000 UTC,5109308800.156905,Other
487,1282358.926690502,2024-01-21 00:00:00.000 UTC,5109308800.156905,Treasury
488,1414966499.6490834,2024-01-20 00:00:00.000 UTC,5113131766.098174,Dai Savings
489,20951931.915746022,2024-01-20 00:00:00.000 UTC,5113131766.098174,CeFi
490,63151758.26789289,2024-01-20 00:00:00.000 UTC,5113131766.098174,Lending
491,320618870.05988395,2024-01-20 00:00:00.000 UTC,5113131766.098174,Bridge
492,2873254823.310313,2024-01-20 00:00:00.000 UTC,5113131766.098174,EOA
493,151019389.2066545,2024-01-20 00:00:00.000 UTC,5113131766.098174,Dex
494,1282358.926690502,2024-01-20 00:00:00.000 UTC,5113131766.098174,Treasury
495,267886134.76191,2024-01-20 00:00:00.000 UTC,5113131766.098174,Other
496,1419991837.8483894,2024-01-19 00:00:00.000 UTC,5161732919.120195,Dai Savings
497,67607730.33739237,2024-01-19 00:00:00.000 UTC,5161732919.120195,Lending
498,1282358.926690502,2024-01-19 00:00:00.000 UTC,5161732919.120195,Treasury
499,321080264.9425444,2024-01-19 00:00:00.000 UTC,5161732919.120195,Bridge
500,260774579.53955635,2024-01-19 00:00:00.000 UTC,5161732919.120195,Other
501,21212894.01428045,2024-01-19 00:00:00.000 UTC,5161732919.120195,CeFi
502,147703302.17147523,2024-01-19 00:00:00.000 UTC,5161732919.120195,Dex
503,2922079951.3398666,2024-01-19 00:00:00.000 UTC,5161732919.120195,EOA
504,1282358.926690502,2024-01-18 00:00:00.000 UTC,5125119412.631372,Treasury
505,2877910701.4087768,2024-01-18 00:00:00.000 UTC,5125119412.631372,EOA
506,1434744378.049603,2024-01-18 00:00:00.000 UTC,5125119412.631372,Dai Savings
507,19857815.2333047,2024-01-18 00:00:00.000 UTC,5125119412.631372,CeFi
508,319057457.9028943,2024-01-18 00:00:00.000 UTC,5125119412.631372,Bridge
509,65738500.637405604,2024-01-18 00:00:00.000 UTC,5125119412.631372,Lending
510,144491896.41223767,2024-01-18 00:00:00.000 UTC,5125119412.631372,Dex
511,262036304.0604592,2024-01-18 00:00:00.000 UTC,5125119412.631372,Other
512,1433422742.0615737,2024-01-17 00:00:00.000 UTC,5135164852.463207,Dai Savings
513,149852367.19208008,2024-01-17 00:00:00.000 UTC,5135164852.463207,Dex
514,319869582.1033942,2024-01-17 00:00:00.000 UTC,5135164852.463207,Bridge
515,21062188.404782806,2024-01-17 00:00:00.000 UTC,5135164852.463207,CeFi
516,257985244.67016178,2024-01-17 00:00:00.000 UTC,5135164852.463207,Other
517,1282358.926690502,2024-01-17 00:00:00.000 UTC,5135164852.463207,Treasury
518,2877828829.4397626,2024-01-17 00:00:00.000 UTC,5135164852.463207,EOA
519,73861539.66476212,2024-01-17 00:00:00.000 UTC,5135164852.463207,Lending
520,163454661.9985292,2024-01-16 00:00:00.000 UTC,5144182679.389742,Dex
521,20770822.828542277,2024-01-16 00:00:00.000 UTC,5144182679.389742,CeFi
522,67558523.88985799,2024-01-16 00:00:00.000 UTC,5144182679.389742,Lending
523,318053440.6414583,2024-01-16 00:00:00.000 UTC,5144182679.389742,Bridge
524,258567015.76123637,2024-01-16 00:00:00.000 UTC,5144182679.389742,Other
525,1282358.926690502,2024-01-16 00:00:00.000 UTC,5144182679.389742,Treasury
526,2870559967.0395722,2024-01-16 00:00:00.000 UTC,5144182679.389742,EOA
527,1443935888.3038552,2024-01-16 00:00:00.000 UTC,5144182679.389742,Dai Savings
528,21379191.478511326,2024-01-15 00:00:00.000 UTC,5146244414.724623,CeFi
529,262346981.16893455,2024-01-15 00:00:00.000 UTC,5146244414.724623,Other
530,2884073544.199184,2024-01-15 00:00:00.000 UTC,5146244414.724623,EOA
531,1442147389.591292,2024-01-15 00:00:00.000 UTC,5146244414.724623,Dai Savings
532,155241906.78724042,2024-01-15 00:00:00.000 UTC,5146244414.724623,Dex
533,69638792.02052733,2024-01-15 00:00:00.000 UTC,5146244414.724623,Lending
534,310134250.55224514,2024-01-15 00:00:00.000 UTC,5146244414.724623,Bridge
535,1282358.926690502,2024-01-15 00:00:00.000 UTC,5146244414.724623,Treasury
536,1465316087.9896975,2024-01-14 00:00:00.000 UTC,5166803960.691392,Dai Savings
537,69504537.45352218,2024-01-14 00:00:00.000 UTC,5166803960.691392,Lending
538,159041112.75859588,2024-01-14 00:00:00.000 UTC,5166803960.691392,Dex
539,1282358.926690502,2024-01-14 00:00:00.000 UTC,5166803960.691392,Treasury
540,302490907.0001888,2024-01-14 00:00:00.000 UTC,5166803960.691392,Bridge
541,255195859.75911173,2024-01-14 00:00:00.000 UTC,5166803960.691392,Other
542,2889821060.416228,2024-01-14 00:00:00.000 UTC,5166803960.691392,EOA
543,24152036.387357008,2024-01-14 00:00:00.000 UTC,5166803960.691392,CeFi
544,252137855.84922463,2024-01-13 00:00:00.000 UTC,5191570999.340256,Other
545,1463568210.9422164,2024-01-13 00:00:00.000 UTC,5191570999.340256,Dai Savings
546,1282358.926690502,2024-01-13 00:00:00.000 UTC,5191570999.340256,Treasury
547,183707821.0576083,2024-01-13 00:00:00.000 UTC,5191570999.340256,Dex
548,68351989.97553462,2024-01-13 00:00:00.000 UTC,5191570999.340256,Lending
549,2900470822.822619,2024-01-13 00:00:00.000 UTC,5191570999.340256,EOA
550,23048618.18691485,2024-01-13 00:00:00.000 UTC,5191570999.340256,CeFi
551,299003321.57944745,2024-01-13 00:00:00.000 UTC,5191570999.340256,Bridge
552,1469135419.5106356,2024-01-12 00:00:00.000 UTC,5188145592.901599,Dai Savings
553,65996212.408088654,2024-01-12 00:00:00.000 UTC,5188145592.901599,Lending
554,296989960.7199806,2024-01-12 00:00:00.000 UTC,5188145592.901599,Bridge
555,2909758404.560553,2024-01-12 00:00:00.000 UTC,5188145592.901599,EOA
556,247449064.63016024,2024-01-12 00:00:00.000 UTC,5188145592.901599,Other
557,1282358.926690502,2024-01-12 00:00:00.000 UTC,5188145592.901599,Treasury
558,176186059.23729432,2024-01-12 00:00:00.000 UTC,5188145592.901599,Dex
559,21348112.908195328,2024-01-12 00:00:00.000 UTC,5188145592.901599,CeFi
560,27147718.101473626,2024-01-11 00:00:00.000 UTC,5236525845.981494,CeFi
561,64620268.02333882,2024-01-11 00:00:00.000 UTC,5236525845.981494,Lending
562,201179750.51837197,2024-01-11 00:00:00.000 UTC,5236525845.981494,Dex
563,1490265314.4845016,2024-01-11 00:00:00.000 UTC,5236525845.981494,Dai Savings
564,2898183952.5534067,2024-01-11 00:00:00.000 UTC,5236525845.981494,EOA
565,1282358.926690502,2024-01-11 00:00:00.000 UTC,5236525845.981494,Treasury
566,297895044.9375407,2024-01-11 00:00:00.000 UTC,5236525845.981494,Bridge
567,255951438.43616986,2024-01-11 00:00:00.000 UTC,5236525845.981494,Other
568,28383479.277309533,2024-01-10 00:00:00.000 UTC,5248062929.32907,CeFi
569,73405590.42905171,2024-01-10 00:00:00.000 UTC,5248062929.32907,Lending
570,261343437.2509447,2024-01-10 00:00:00.000 UTC,5248062929.32907,Other
571,1466756100.513734,2024-01-10 00:00:00.000 UTC,5248062929.32907,Dai Savings
572,212188676.7599428,2024-01-10 00:00:00.000 UTC,5248062929.32907,Dex
573,298092678.5784774,2024-01-10 00:00:00.000 UTC,5248062929.32907,Bridge
574,2906610607.5929193,2024-01-10 00:00:00.000 UTC,5248062929.32907,EOA
575,1282358.926690502,2024-01-10 00:00:00.000 UTC,5248062929.32907,Treasury
576,2901636525.5220375,2024-01-09 00:00:00.000 UTC,5237530931.976818,EOA
577,1465984069.9084644,2024-01-09 00:00:00.000 UTC,5237530931.976818,Dai Savings
578,26358623.631323826,2024-01-09 00:00:00.000 UTC,5237530931.976818,CeFi
579,295742341.63895756,2024-01-09 00:00:00.000 UTC,5237530931.976818,Bridge
580,265021913.9917898,2024-01-09 00:00:00.000 UTC,5237530931.976818,Other
581,206456980.36647668,2024-01-09 00:00:00.000 UTC,5237530931.976818,Dex
582,75048117.99107733,2024-01-09 00:00:00.000 UTC,5237530931.976818,Lending
583,1282358.926690502,2024-01-09 00:00:00.000 UTC,5237530931.976818,Treasury
584,27321321.85041241,2024-01-08 00:00:00.000 UTC,5239777177.505377,CeFi
585,2908125014.241178,2024-01-08 00:00:00.000 UTC,5239777177.505377,EOA
586,1282358.926690502,2024-01-08 00:00:00.000 UTC,5239777177.505377,Treasury
587,80655620.36755168,2024-01-08 00:00:00.000 UTC,5239777177.505377,Lending
588,267982828.74789232,2024-01-08 00:00:00.000 UTC,5239777177.505377,Other
589,1454045611.1808362,2024-01-08 00:00:00.000 UTC,5239777177.505377,Dai Savings
590,293891517.367164,2024-01-08 00:00:00.000 UTC,5239777177.505377,Bridge
591,206472904.82365113,2024-01-08 00:00:00.000 UTC,5239777177.505377,Dex
592,1282358.926690502,2024-01-07 00:00:00.000 UTC,5216681241.060298,Treasury
593,197999997.81388772,2024-01-07 00:00:00.000 UTC,5216681241.060298,Dex
594,79094622.83545174,2024-01-07 00:00:00.000 UTC,5216681241.060298,Lending
595,2903284246.8492937,2024-01-07 00:00:00.000 UTC,5216681241.060298,EOA
596,1446041841.7482302,2024-01-07 00:00:00.000 UTC,5216681241.060298,Dai Savings
597,292498249.3623392,2024-01-07 00:00:00.000 UTC,5216681241.060298,Bridge
598,26008131.76708802,2024-01-07 00:00:00.000 UTC,5216681241.060298,CeFi
